Days,Time,Building and Room,Seats,Enrolled,Waits,Dept_name,
M-W----, 8:30A-9:50A, Whitaker / 218, 40, 8, 0, BIOMEDICAL ENGINEERING(E62), 
--W----, 11:30A-12:50P, Brauer Hall / 2011, 40, 8, 0, BIOMEDICAL ENGINEERING(E62), 
--W----, 11:30A-12:50P, Brauer Hall / 2011, 0, 2, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 4:00P-5:20P, Brauer Hall / 012, 40, 36, 0, BIOMEDICAL ENGINEERING(E62), 
M------, 1:00P-3:50P, Whitaker / 135, 27, 20, 0, BIOMEDICAL ENGINEERING(E62), 
M------, 1:00P-3:50P, Brauer Hall / 2011, 27, 4, 0, BIOMEDICAL ENGINEERING(E62), 
--W----, 1:00P-3:50P, Whitaker / 135, 27, 25, 0, BIOMEDICAL ENGINEERING(E62), 
-T-R---, 1:00P-2:20P, Whitaker / 218, 100, 58, 0, BIOMEDICAL ENGINEERING(E62), 
---R---, 2:30P-5:20P, Whitaker / 135, 24, 22, 0, BIOMEDICAL ENGINEERING(E62), 
---R---, 2:30P-5:20P, Brauer Hall / 2011, 24, 12, 0, BIOMEDICAL ENGINEERING(E62), 
----F--, 9:00A-11:50A, Whitaker / 135, 24, 17, 0, BIOMEDICAL ENGINEERING(E62), 
----F--, 9:00A-11:50A, Brauer Hall / 2011, 24, 7, 0, BIOMEDICAL ENGINEERING(E62), 
-T-----, 10:00A-12:50P, Brauer Hall / 2011, 24, 4, 0, BIOMEDICAL ENGINEERING(E62), 
-T-R---, 11:30A-12:50P, Whitaker / 218, 70, 46, 0, BIOMEDICAL ENGINEERING(E62), 
-T-R---, 8:30A-9:50A, Whitaker / 218, 40, 8, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 8:30A-9:50A, Whitaker / 100, 75, 43, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 10:00A-11:20A, Whitaker / 218, 0, 26, 0, BIOMEDICAL ENGINEERING(E62), 
-T-R---, 2:30P-3:50P, Whitaker / 216, 0, 35, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 4:00P-5:20P, Whitaker / 216, 0, 17, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 2:30P-3:50P, Crow / 206, 45, 43, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 11:30A-12:50P, Whitaker / 218, 0, 33, 0, BIOMEDICAL ENGINEERING(E62), 
---R---, 10:00A-11:20A, Whitaker / 218, 150, 129, 0, BIOMEDICAL ENGINEERING(E62), 
---R---, 10:00A-11:20A, Whitaker / 218, 150, 13, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 2:30P-3:50P, Whitaker / 316, 24, 17, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 1:00P-2:20P, Whitaker / 218, 0, 21, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 10:00A-11:20A, Whitaker / 218, 0, 26, 0, BIOMEDICAL ENGINEERING(E62), 
-T-R---, 2:30P-3:50P, Whitaker / 216, 0, 35, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 4:00P-5:20P, Whitaker / 216, 0, 17, 0, BIOMEDICAL ENGINEERING(E62), 
-T-R---, 2:30P-3:50P, Green Hall / L0120, 50, 19, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 2:30P-3:50P, Crow / 206, 45, 43, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 11:30A-12:50P, Whitaker / 218, 0, 33, 0, BIOMEDICAL ENGINEERING(E62), 
-T-R---, 1:00P-2:20P, Whitaker / 216, 25, 22, 0, BIOMEDICAL ENGINEERING(E62), 
-T-R---, 8:30A-9:50A, Green Hall / L0120, 50, 33, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 10, 5, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 10:00A-11:20A, Whitaker / 216, 24, 8, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 2, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 2, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 2, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 10, 5, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 7, 2, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 7, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 3, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 2, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 4, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 2, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 10, 5, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 7, 3, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 7, 4, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 3, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 2, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 2, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 10, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 2, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 2, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 2, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 2, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 10, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 10, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 10, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 10, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 1, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 4:00P-5:20P, Whitaker / 130, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
-T-R---, 2:30P-3:50P, Whitaker / 218, 60, 61, 0, BIOMEDICAL ENGINEERING(E62), 
--W----, 4:00P-5:20P, Whitaker / 318, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 8:30A-9:50A, Brauer Hall / 012, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
M-W----, 2:30P-3:50P, Whitaker / 318, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 0, 0, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 5, 0, BIOMEDICAL ENGINEERING(E62), 
TBA, , TBA, 5, 6, 0, BIOMEDICAL ENGINEERING(E62), 
-T-R---, 11:30A-12:50P, Urbauer / 222, 60, 54, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 11:30A-12:50P, Urbauer / 218, 60, 50, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 11:30A-12:50P, Urbauer / 216, 30, 22, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 11:30A-12:50P, Urbauer / 214, 30, 27, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 1:00P-2:20P, Urbauer / 222, 60, 59, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 1:00P-2:20P, Urbauer / 218, 60, 56, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 1:00P-2:20P, Urbauer / 216, 30, 29, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 1:00P-2:20P, Urbauer / 214, 31, 25, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 1:00P-2:20P, Urbauer / 222, 61, 60, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 1:00P-2:20P, Urbauer / 218, 26, 25, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 2:30P-3:50P, Urbauer / 216, 60, 45, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 2:30P-3:50P, Urbauer / 218, 20, 18, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 2:30P-3:50P, Urbauer / 218, 0, 29, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
--W----, 1:00P-2:20P, Hillman / 60, 0, 77, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
--W----, 2:30P-3:50P, Hillman / 70, 0, 73, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M------, 11:30A-12:50P, Eads / 016, 0, 37, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M------, 1:00P-2:20P, Eads / 016, 0, 39, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M------, 2:30P-3:50P, Eads / 016, 0, 37, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M------, 4:00P-5:20P, Urbauer / 218, 0, 37, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 1:00P-2:20P, Eads / 016, 0, 50, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 2:30P-3:50P, Eads / 016, 0, 45, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 10:00A-11:20A, Rebstock / 215, 100, 91, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 2:30P-3:50P, Louderman / 458, 100, 90, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M------, 1:00P-2:20P, Brown / 100, 0, 180, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M------, 2:30P-3:50P, Hillman / 70, 0, 157, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
--W----, 1:00P-2:20P, Simon / 017, 0, 44, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
--W----, 2:30P-3:50P, Eads / 016, 0, 50, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
--W----, 4:00P-5:20P, Eads / 016, 0, 52, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
--W----, 1:00P-2:20P, Simon / 018, 0, 47, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
----F--, 11:00A-12:50P, Eads / 016, 80, 30, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
------S, 12:00P-2:00P, Eads / 016, 80, 28, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 10:00A-11:20A, Eads / 116, 0, 36, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 1:00P-2:20P, Hillman / 70, 200, 52, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 5:30P-7:00P, Lopata Hall / 101, 0, 42, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 11:30A-12:50P, Urbauer / 222, 60, 48, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 11:30A-12:50P, Urbauer / 218, 60, 54, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 11:30A-12:50P, Urbauer / 216, 30, 24, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 11:30A-12:50P, Urbauer / 214, 30, 29, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 10:00A-11:20A, Eads / 016, 95, 88, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 11:30A-12:50P, Eads / 016, 100, 97, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M------, 11:30A-12:50P, Hillman / 60, 0, 125, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
--W----, 10:00A-11:20A, Simon / 017, 0, 25, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
--W----, 11:30A-12:50P, Simon / 018, 0, 99, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 10:00A-11:20A, Lopata Hall / 101, 90, 76, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 10:00A-11:20A, Brown / 100, 98, 92, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 11:30A-12:50P, Busch / 100, 98, 86, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 2:30P-3:50P, Wilson / 214, 0, 41, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 10:00A-11:20A, Urbauer / 218, 0, 35, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
--W----, 2:30P-3:50P, Eads / 116, 25, 10, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 11:30A-12:50P, January Hall / 110, 60, 51, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 10:00A-11:20A, January Hall / 10, 60, 31, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-----, 5:30P-8:30P, Simon / 017, 30, 27, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-----, 5:30P-8:30P, Simon / 018, 30, 28, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-----, 5:30P-8:30P, Simon / 018, 0, 8, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 1:00P-2:20P, Eads / 216, 40, 36, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 2:30P-3:50P, Crow / 204, 60, 47, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 11:30A-12:50P, Cupples I / 207, 40, 23, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 2:30P-3:50P, Whitaker / 218, 0, 35, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 4:00P-5:20P, Whitaker / 218, 0, 35, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 5:30P-7:00P, Whitaker / 216, 0, 35, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 1:00P-2:20P, Lopata Hall / 202, 0, 8, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
-T-R---, 5:30P-7:00P, Whitaker / 216, 30, 23, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 4:00P-5:20P, Hillman / 70, 120, 110, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
M-W----, 1:00P-2:20P, Lopata Hall / 101, 0, 32, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
TBA, , TBA, 0, 0, 0, COMPUTER SCIENCE AND ENGINEERING(E81), 
