eating_place,busy_metric,time_day,day_week
Law Cafe,103.8619876554354,14.2,M
Bytes,2.512106146746607e-09,14.2,M
Hillman Food,2.3578267352878884e-07,14.2,T
DUC,7.817317915565683e-07,14.2,T
Subway,2.4733110112471413e-06,14.2,T
Parkside,1.182799243340602e-07,14.2,T
Whispers,3.0694850630292215e-06,14.2,T
Stanleys,1.328574789613011e-06,14.2,T
Law Cafe,7.495700294928888e-09,14.2,T
Bytes,1.5551960831743071e-09,14.2,T
Hillman Food,56.3760393821408,14.2,W
DUC,126.2669523671822,14.2,W
Subway,141.3079770440431,14.2,W
Parkside,57.53686353070424,14.2,W
Whispers,154.31904493908394,14.2,W
Stanleys,99.53434298656629,14.2,W
Law Cafe,107.43375076473923,14.2,W
Bytes,9.121114994019266e-05,14.2,W
Hillman Food,1.5544218630274015e-07,14.2,H
DUC,2.225407534952735e-06,14.2,H
Subway,4.9264847125496784e-06,14.2,H
Parkside,1.1972762526200017e-07,14.2,H
Whispers,4.8675974171825085e-06,14.2,H
Stanleys,1.8715073981770658e-06,14.2,H
Law Cafe,1.6021771381741562e-08,14.2,H
Bytes,1.5552260572652136e-09,14.2,H
Hillman Food,54.4955129459702,14.2,F
DUC,122.08456780563282,14.2,F
Subway,136.64569298243114,14.2,F
Parkside,55.6178447685988,14.2,F
Whispers,149.27531098023107,14.2,F
Stanleys,96.23840982822888,14.2,F
Law Cafe,103.8619996014877,14.2,F
Bytes,4.568358997290009e-05,14.2,F
Hillman Food,56.846154499951,14.3,M
DUC,125.66958922994327,14.3,M
Subway,142.5594912962035,14.3,M
Parkside,58.85039515224426,14.3,M
Whispers,161.50072436052284,14.3,M
Stanleys,101.72352265894848,14.3,M
Law Cafe,106.96645975951125,14.3,M
Bytes,0.22410781630712603,14.3,M
Hillman Food,35.43599054429918,14.3,T
DUC,78.19183976616397,14.3,T
Subway,89.5742743384856,14.3,T
Parkside,37.00093927482901,14.3,T
Whispers,104.11140552274188,14.3,T
Stanleys,64.61083037903772,14.3,T
Law Cafe,66.35640562106612,14.3,T
Bytes,0.21424201738356483,14.3,T
Hillman Food,58.541052594302386,14.3,W
DUC,129.4340399471711,14.3,W
Subway,146.75666569808183,14.3,W
Parkside,60.58369239588646,14.3,W
Whispers,166.05273492823983,14.3,W
Stanleys,104.7321340912078,14.3,W
Law Cafe,110.18113384801902,14.3,W
Bytes,0.2245233223237579,14.3,W
Hillman Food,28.291097220958683,14.3,H
DUC,62.29890813147196,14.3,H
Subway,71.85794657246358,14.3,H
Parkside,29.711512466265834,14.3,H
Whispers,84.95088287810208,14.3,H
Stanleys,52.10569795874845,14.3,H
Law Cafe,52.78379651811854,14.3,H
Bytes,0.21424201738359044,14.3,H
Hillman Food,51.26080855345505,14.3,F
DUC,114.79314198133808,14.3,F
Subway,128.456126347926,14.3,F
Parkside,52.31548956235486,14.3,F
Whispers,140.25253015899742,14.3,F
Stanleys,90.48148986148045,14.3,F
Law Cafe,97.67938628296285,14.3,F
Bytes,4.0607635699454624e-05,14.3,F
Hillman Food,50.02695212395985,14.4,M
DUC,110.54554992757534,14.4,M
Subway,125.45876410881468,14.4,M
Parkside,51.814992902988855,14.4,M
Whispers,142.2953939069726,14.4,M
Stanleys,89.55977118743459,14.4,M
Law Cafe,94.09490318575462,14.4,M
Bytes,0.20373437838489922,14.4,M
Hillman Food,32.21453685699178,14.4,T
DUC,71.08349069651703,14.4,T
Subway,81.43115848957157,14.4,T
Parkside,33.63721752257428,14.4,T
Whispers,94.64673229389102,14.4,T
Stanleys,58.73711852644559,14.4,T
Law Cafe,60.324005110060114,14.4,T
Bytes,0.19476547034869526,14.4,T
Hillman Food,51.5335646204047,14.4,W
DUC,113.8917329198515,14.4,W
Subway,129.18960214348104,14.4,W
Parkside,53.35579443730697,14.4,W
Whispers,146.3418151574765,14.4,W
Stanleys,92.23472756148145,14.4,W
Law Cafe,96.95239273853565,14.4,W
Bytes,0.20410934722917565,14.4,W
Hillman Food,25.719179291778786,14.4,H
DUC,56.63537098486283,14.4,H
Subway,65.32540590064278,14.4,H
Parkside,27.010465878374802,14.4,H
Whispers,77.22807528960426,14.4,H
Stanleys,47.36881630969604,14.4,H
Law Cafe,47.98526956166758,14.4,H
Bytes,0.1947654703487176,14.4,H
Hillman Food,44.94935587000687,14.4,F
DUC,100.65786944346999,14.4,F
Subway,112.63751810470752,14.4,F
Parkside,45.87414673036507,14.4,F
Whispers,122.97880587241491,14.4,F
Stanleys,79.33958442473288,14.4,F
Law Cafe,85.65210875416358,14.4,F
Bytes,3.553168124274966e-05,14.4,F
Hillman Food,43.20774974796857,14.5,M
DUC,95.42151062520267,14.5,M
Subway,108.35803692138295,14.5,M
Parkside,44.779590653730786,14.5,M
Whispers,123.09006345288637,14.5,M
Stanleys,77.39601971586848,14.5,M
Law Cafe,81.22334661199798,14.5,M
Bytes,0.18336094046267246,14.5,M
Hillman Food,28.99308316968424,14.5,T
DUC,63.975141626865366,14.5,T
Subway,73.28804264061462,14.5,T
Parkside,30.273495770316877,14.5,T
Whispers,85.18205906450417,14.5,T
Stanleys,52.86340667380125,14.5,T
Law Cafe,54.291604599054104,14.5,T
Bytes,0.17528892331382573,14.5,T
Hillman Food,44.52607664650701,14.5,W
DUC,98.34942589253191,14.5,W
Subway,111.62253858888025,14.5,W
Parkside,46.12789647872747,14.5,W
Whispers,126.63089538671316,14.5,W
Stanleys,79.73732103175506,14.5,W
Law Cafe,83.72365162905227,14.5,W
Bytes,0.18369537213459342,14.5,W
Hillman Food,23.14726136259876,14.5,H
DUC,50.97183383824898,14.5,H
Subway,58.79286522877907,14.5,H
Parkside,24.3094192904811,14.5,H
Whispers,69.50526770057046,14.5,H
Stanleys,42.631934660591405,14.5,H
Law Cafe,43.186742605216615,14.5,H
Bytes,0.1752889233138448,14.5,H
Hillman Food,38.63790318655868,14.5,F
DUC,86.52259690560189,14.5,F
Subway,96.81890986148909,14.5,F
Parkside,39.43280389837527,14.5,F
Whispers,105.70508158583237,14.5,F
Stanleys,68.1976789879853,14.5,F
Law Cafe,73.62483122536429,14.5,F
Bytes,3.045572678604469e-05,14.5,F
Hillman Food,62.7827852990693,15.1,M
DUC,138.66555721777067,15.1,M
Subway,155.83441576659717,15.1,M
Parkside,64.58681426509149,15.1,M
Whispers,172.35782388326817,15.1,M
Stanleys,110.83363880978187,15.1,M
Law Cafe,118.41978512247249,15.1,M
Bytes,0.14275341008138842,15.1,M
Hillman Food,43.77431756734189,15.1,T
DUC,98.2055968772332,15.1,T
Subway,111.79924728596134,15.1,T
Parkside,45.22838786589583,15.1,T
Whispers,127.6476216131612,15.1,T
Stanleys,79.49406921668916,15.1,T
Law Cafe,83.0314448014863,15.1,T
Bytes,0.13643717217502369,15.1,T
Hillman Food,66.54463176035556,15.1,W
DUC,147.03043201879382,15.1,W
Subway,165.15941937804834,15.1,W
Parkside,68.42686542913414,15.1,W
Whispers,182.4494812088681,15.1,W
Stanleys,117.43929575927702,15.1,W
Law Cafe,125.56331932828105,15.1,W
Bytes,0.14296623185636695,15.1,W
Hillman Food,28.97173965548083,15.1,H
DUC,65.27908998261049,15.1,H
Subway,75.09508055757163,15.1,H
Parkside,30.1263696425952,15.1,H
Whispers,87.95141602486721,15.1,H
Stanleys,53.586305877595485,15.1,H
Law Cafe,54.91211587939544,15.1,H
Bytes,0.13643717217502133,15.1,H
Hillman Food,12.56578998406474,15.1,F
DUC,27.946799575187924,15.1,F
Subway,31.155342536035935,15.1,F
Parkside,12.823416029792162,15.1,F
Whispers,33.70937575909349,15.1,F
Stanleys,22.034386623430063,15.1,F
Law Cafe,23.865834780979558,15.1,F
Bytes,0.00024068951076209412,15.1,F
Hillman Food,56.27525322087356,15.2,M
DUC,124.331274014897,15.2,M
Subway,139.67560681025893,15.2,M
Parkside,57.871415122764155,15.2,M
Whispers,154.33623342211337,15.2,M
Stanleys,99.30892384015736,15.2,M
Law Cafe,106.17840589327942,15.2,M
Bytes,0.12236603778031842,15.2,M
Hillman Food,38.43044970763115,15.2,T
DUC,86.25253246861443,15.2,T
Subway,98.17638780267863,15.2,T
Parkside,39.69643255362905,15.2,T
Whispers,112.04345748303574,15.2,T
Stanleys,69.7825487392276,15.2,T
Law Cafe,72.91858016803587,15.2,T
Bytes,0.11695049084706047,15.2,T
Hillman Food,59.66085605517994,15.2,W
DUC,131.85965395173176,15.2,W
Subway,148.06808363502753,15.2,W
Parkside,61.32731071562669,15.2,W
Whispers,163.41841784398332,15.2,W
Stanleys,105.25298624249012,15.2,W
Law Cafe,112.60758429063385,15.2,W
Bytes,0.12254845651402024,15.2,W
Hillman Food,25.30299031172885,15.2,H
DUC,57.05211988849294,15.2,H
Subway,65.62581038205549,15.2,H
Parkside,26.303418702023837,15.2,H
Whispers,76.83943220575266,15.2,H
Stanleys,46.80661081324046,15.2,H
Law Cafe,47.98134620480482,15.2,H
Bytes,0.1169504908470584,15.2,H
Hillman Food,11.232292278384941,15.2,F
DUC,24.9810234498298,15.2,F
Subway,27.84908224221451,15.2,F
Parkside,11.4625997361693,15.2,F
Whispers,30.132164596550428,15.2,F
Stanleys,19.69632332433708,15.2,F
Law Cafe,21.333134697624743,15.2,F
Bytes,0.00021662055968130322,15.2,F
Hillman Food,45.94683930422744,15.3,M
DUC,102.20153339686934,15.3,M
Subway,113.92745125072406,15.3,M
Parkside,46.87739898615115,15.3,M
Whispers,123.21797390231575,15.3,M
Stanleys,80.42846442217686,15.3,M
Law Cafe,87.28034805421751,15.3,M
Bytes,0.00011171277939366649,15.3,M
Hillman Food,16.979314039116215,15.3,T
DUC,38.75772751140727,15.3,T
Subway,43.8379615578794,15.3,T
Parkside,17.345868926855342,15.3,T
Whispers,49.11594109171007,15.3,T
Stanleys,30.70247470746662,15.3,T
Law Cafe,32.64371301879027,15.3,T
Bytes,8.108022532839137e-05,15.3,T
Hillman Food,48.95521550406394,15.3,W
DUC,108.89329533562685,15.3,W
Subway,121.38696075462025,15.3,W
Parkside,49.94663142823523,15.3,W
Whispers,131.2855657498624,15.3,W
Stanleys,85.69378469280522,15.3,W
Law Cafe,92.99513084448846,15.3,W
Bytes,0.00011171407550495104,15.3,W
Hillman Food,8.774651909632125,15.3,H
DUC,20.50746792215795,15.3,H
Subway,23.493847730260818,15.3,H
Parkside,8.975235269262043,15.3,H
Whispers,27.11342327072356,15.3,H
Stanleys,16.34251289991049,15.3,H
Law Cafe,17.05794178220371,15.3,H
Bytes,8.108022532243114e-05,15.3,H
Hillman Food,8.783560538679646,15.3,F
DUC,19.163644686914065,15.3,F
Subway,21.48507521864184,15.3,F
Parkside,9.102585286913195,15.3,F
Whispers,23.76565602377308,15.3,F
Stanleys,15.350466516860179,15.3,F
Law Cafe,16.36515786178991,15.3,F
Bytes,0.031026260011948782,15.3,F
Hillman Food,40.20348475534909,15.4,M
DUC,89.42634174281955,15.4,M
Subway,99.68652358498184,15.4,M
Parkside,41.017724508427115,15.4,M
Whispers,107.81573166957614,15.4,M
Stanleys,70.37491001810012,15.4,M
Law Cafe,76.37030454764128,15.4,M
Bytes,9.775671091256883e-05,15.4,M
Hillman Food,14.85689980526075,15.4,T
DUC,33.91301173610439,15.4,T
Subway,38.358216788691664,15.4,T
Parkside,15.17763532622836,15.4,T
Whispers,42.976448928390205,15.4,T
Stanleys,26.86466556363292,15.4,T
Law Cafe,28.563248892779036,15.4,T
Bytes,7.094539763661547e-05,15.4,T
Hillman Food,42.8358139297038,15.4,W
DUC,95.28163343699177,15.4,W
Subway,106.21359439720909,15.4,W
Parkside,43.70330289525185,15.4,W
Whispers,114.87487453126815,15.4,W
Stanleys,74.98206525329852,15.4,W
Law Cafe,81.37073948910309,15.4,W
Bytes,9.775784500994717e-05,15.4,W
Hillman Food,7.677820441642074,15.4,H
DUC,17.944034536160846,15.4,H
Subway,20.557117088495104,15.4,H
Parkside,7.85333087581924,15.4,H
Whispers,23.724245764876773,15.4,H
Stanleys,14.299698961068074,15.4,H
Law Cafe,14.925699060434182,15.4,H
Bytes,7.094539763119531e-05,15.4,H
Hillman Food,7.691299940226392,15.4,F
DUC,16.7681891064964,15.4,F
Subway,18.80356651883092,15.4,F
Parkside,7.975286444972713,15.4,F
Whispers,20.817060237868027,15.4,F
Stanleys,13.439701967166684,15.4,F
Law Cafe,14.319513129127568,15.4,F
Bytes,0.028199126660571935,15.4,F
Hillman Food,34.4601302064708,15.5,M
DUC,76.65115008877211,15.5,M
Subway,85.44559591926108,15.5,M
Parkside,35.15805003070441,15.5,M
Whispers,92.41348943710453,15.5,M
Stanleys,60.32135561404951,15.5,M
Law Cafe,65.46026104106505,15.5,M
Bytes,8.380064243147617e-05,15.5,M
Hillman Food,12.734485571405354,15.5,T
DUC,29.06829596080381,15.5,T
Subway,32.87847201952462,15.5,T
Parkside,13.009401725602709,15.5,T
Whispers,36.83695676532747,15.5,T
Stanleys,23.026856419824252,15.5,T
Law Cafe,24.482784766767804,15.5,T
Bytes,6.081056994484451e-05,15.5,T
Hillman Food,36.71641235534364,15.5,W
DUC,81.66997153835666,15.5,W
Subway,91.04022803979791,15.5,W
Parkside,37.45997436226847,15.5,W
Whispers,98.46418331267387,15.5,W
Stanleys,64.27034581379178,15.5,W
Law Cafe,69.7463481337177,15.5,W
Bytes,8.380161451494335e-05,15.5,W
Hillman Food,6.580988973652089,15.5,H
DUC,15.380601150166036,15.5,H
Subway,17.620386446750086,15.5,H
Parkside,6.731426482377771,15.5,H
Whispers,20.335068259287123,15.5,H
Stanleys,12.256885022250687,15.5,H
Law Cafe,12.793456338664654,15.5,H
Bytes,6.081056993996445e-05,15.5,H
Hillman Food,6.599039341773139,15.5,F
DUC,14.372733526078655,15.5,F
Subway,16.12205781901924,15.5,F
Parkside,6.847987603032231,15.5,F
Whispers,17.868464451952114,15.5,F
Stanleys,11.528937417472108,15.5,F
Law Cafe,12.273868396465229,15.5,F
Bytes,0.025371993309195085,15.5,F
Hillman Food,18.169361426464754,16.1,M
DUC,38.082427246712236,16.1,M
Subway,48.0085732739554,16.1,M
Parkside,19.970694653997075,16.1,M
Whispers,70.93221615594882,16.1,M
Stanleys,35.355091420548646,16.1,M
Law Cafe,31.315781342271173,16.1,M
Bytes,0.604935092258712,16.1,M
Hillman Food,16.211313008844986,16.1,T
DUC,32.66501971674974,16.1,T
Subway,41.07936701294842,16.1,T
Parkside,18.541355875698994,16.1,T
Whispers,60.25630169985092,16.1,T
Stanleys,31.261920349349257,16.1,T
Law Cafe,27.070270780387656,16.1,T
Bytes,0.5886231668544795,16.1,T
Hillman Food,18.078853158156132,16.1,W
DUC,38.08305651749007,16.1,W
Subway,47.17791709498727,16.1,W
Parkside,19.66384899409402,16.1,W
Whispers,67.74052111925225,16.1,W
Stanleys,34.418339769066,16.1,W
Law Cafe,31.31581942932875,16.1,W
Bytes,0.5311763940658042,16.1,W
Hillman Food,16.031819696768235,16.1,H
DUC,32.74955641618814,16.1,H
Subway,41.10273216816115,16.1,H
Parkside,18.17781709632738,16.1,H
Whispers,59.94900928419678,16.1,H
Stanleys,31.090369047935962,16.1,H
Law Cafe,27.102701019480282,16.1,H
Bytes,0.5560962226218525,16.1,H
Hillman Food,0.5608727958314099,16.1,F
DUC,3.26648011173116e-05,16.1,F
Subway,0.277530668787568,16.1,F
Parkside,1.0434653135596688,16.1,F
Whispers,1.8049139345164527,16.1,F
Stanleys,0.679016599621519,16.1,F
Law Cafe,9.967709461386843e-06,16.1,F
Bytes,0.1182155925166003,16.1,F
Hillman Food,16.35242499733462,16.2,M
DUC,34.274184505596445,16.2,M
Subway,43.20771295407455,16.2,M
Parkside,17.97362487216773,16.2,M
Whispers,63.83899093614638,16.2,M
Stanleys,31.819579359535133,16.2,M
Law Cafe,28.184203207883293,16.2,M
Bytes,0.5444415766096865,16.2,M
Hillman Food,14.592814420991788,16.2,T
DUC,29.40589798754703,16.2,T
Subway,36.98682288626755,16.2,T
Parkside,16.689267279961435,16.2,T
Whispers,54.27493599256976,16.2,T
Stanleys,28.144484287782063,16.2,T
Law Cafe,24.366075836137025,16.2,T
Bytes,0.5303099170528714,16.2,T
Hillman Food,16.270967556822537,16.2,W
DUC,34.27475086201379,16.2,W
Subway,42.46012242066115,16.2,W
Parkside,17.69746377871115,16.2,W
Whispers,60.966465454255136,16.2,W
Stanleys,30.9765028939135,16.2,W
Law Cafe,28.184237486301587,16.2,W
Bytes,0.4780587482382994,16.2,W
Hillman Food,14.428637716848273,16.2,H
DUC,29.4746006916545,16.2,H
Subway,36.99245869272209,16.2,H
Parkside,16.36003537496067,16.2,H
Whispers,53.95410803526818,16.2,H
Stanleys,27.981332005191696,16.2,H
Law Cafe,24.392430916727502,16.2,H
Bytes,0.5004866001993528,16.2,H
Hillman Food,0.5002379418004576,16.2,F
DUC,2.9393963787334643e-05,16.2,F
Subway,0.2464770398939085,16.2,F
Parkside,0.9306993270647693,16.2,F
Whispers,1.6067335674193282,16.2,F
Stanleys,0.6046799277289205,16.2,F
Law Cafe,8.970889396912076e-06,16.2,F
Bytes,0.10555311394484689,16.2,F
Hillman Food,14.535483728099994,16.3,M
DUC,30.465941490334682,16.3,M
Subway,38.4068027592996,16.3,M
Parkside,15.976549816391392,16.3,M
Whispers,56.74570564588589,16.3,M
Stanleys,28.284018648945292,16.3,M
Law Cafe,25.052625070816,16.3,M
Bytes,0.4839479539080863,16.3,M
Hillman Food,13.844331497406372,16.3,T
DUC,29.59518723554812,16.3,T
Subway,37.706002289304394,16.3,T
Parkside,15.758831492061198,16.3,T
Whispers,56.09770863985378,16.3,T
Stanleys,28.041965204599666,16.3,T
Law Cafe,23.91099787625054,16.3,T
Bytes,0.47199666457828,16.3,T
Hillman Food,14.463077115384449,16.3,W
DUC,30.46644505627311,16.3,W
Subway,37.74227807586023,16.3,W
Parkside,15.731073289381285,16.3,W
Whispers,54.192350003045334,16.3,W
Stanleys,27.534617458907583,16.3,W
Law Cafe,25.0526555419915,16.3,W
Bytes,0.4249409953582195,16.3,W
Hillman Food,13.695471401183223,16.3,H
DUC,29.648056004340464,16.3,H
Subway,37.69390885090314,16.3,H
Parkside,15.463906461091701,16.3,H
Whispers,55.7633451502434,16.3,H
Stanleys,27.88721194187174,16.3,H
Law Cafe,23.931277798391694,16.3,H
Bytes,0.4448769751038655,16.3,H
Hillman Food,0.3638101693468051,16.3,F
DUC,2.6050506174084844e-05,16.3,F
Subway,0.1604140440854138,16.3,F
Parkside,0.6776090882543248,16.3,F
Whispers,1.1137369729005029,16.3,F
Stanleys,0.4230930569958389,16.3,F
Law Cafe,7.973250693505773e-06,16.3,F
Bytes,0.07887531337153678,16.3,F
Hillman Food,12.718548266991803,16.4,M
DUC,26.657700407563436,16.4,M
Subway,33.605955138436855,16.4,M
Parkside,13.979481089351443,16.4,M
Whispers,49.65249442914714,16.4,M
Stanleys,24.748516915619543,16.4,M
Law Cafe,21.921046946435535,16.4,M
Bytes,0.42345445966957596,16.4,M
Hillman Food,12.146740605571784,16.4,T
DUC,26.022573837326906,16.4,T
Subway,33.1760293698347,16.4,T
Parkside,13.82295629958367,16.4,T
Whispers,49.406876497961676,16.4,T
Stanleys,24.650446064446474,16.4,T
Law Cafe,21.0023377535487,16.4,T
Bytes,0.41368341531126906,16.4,T
Hillman Food,12.655192482072799,16.4,W
DUC,26.658139441101973,16.4,W
Subway,33.02449335254652,16.4,W
Parkside,13.764689128787811,16.4,W
Whispers,47.418306318814516,16.4,W
Stanleys,24.092790303151112,16.4,W
Law Cafe,21.921073599336488,16.4,W
Bytes,0.3718233709412295,16.4,W
Hillman Food,12.01319711728238,16.4,H
DUC,26.059610122519864,16.4,H
Subway,33.14620915031573,16.4,H
Parkside,13.5623381429941,16.4,H
Whispers,49.058979352790296,16.4,H
Stanleys,24.50409238774204,16.4,H
Law Cafe,21.01654252617209,16.4,H
Bytes,0.38926735321596345,16.4,H
Hillman Food,0.3183338990003928,16.4,F
DUC,2.2794192869503326e-05,16.4,F
Subway,0.14036228857440386,16.4,F
Parkside,0.5929079522225329,16.4,F
Whispers,0.974519851283195,16.4,F
Stanleys,0.370206424870886,16.4,F
Law Cafe,6.976594356812575e-06,16.4,F
Bytes,0.0690158992000947,16.4,F
Hillman Food,10.901612805883609,16.5,M
DUC,22.849457575502704,16.5,M
Subway,28.805104545894892,16.5,M
Parkside,11.982412362311495,16.5,M
Whispers,42.55928104262064,16.5,M
Stanleys,21.213014530178338,16.5,M
Law Cafe,18.789468811722482,16.5,M
Bytes,0.36296096543106543,16.5,M
Hillman Food,10.449149713737198,16.5,T
DUC,22.44996043910573,16.5,T
Subway,28.64605645036539,16.5,T
Parkside,11.887081107106143,16.5,T
Whispers,42.716044356075,16.5,T
Stanleys,21.25892692429382,16.5,T
Law Cafe,18.093677630846866,16.5,T
Bytes,0.3553701660442583,16.5,T
Hillman Food,10.847307848761146,16.5,W
DUC,22.849833825930833,16.5,W
Subway,28.30670862923281,16.5,W
Parkside,11.798304968194333,16.5,W
Whispers,40.644262634583676,16.5,W
Stanleys,20.65096314739463,16.5,W
Law Cafe,18.789491656681474,16.5,W
Bytes,0.3187057465242396,16.5,W
Hillman Food,10.330922833381534,16.5,H
DUC,22.47116249140981,16.5,H
Subway,28.598506478049465,16.5,H
Parkside,11.660769824896501,16.5,H
Whispers,42.3546113855549,16.5,H
Stanleys,21.120972181497425,16.5,H
Law Cafe,18.101807243619902,16.5,H
Bytes,0.3336577313280613,16.5,H
Hillman Food,0.27285762865398033,16.5,F
DUC,1.9537879602432764e-05,16.5,F
Subway,0.12031053306377487,16.5,F
Parkside,0.5082068161907424,16.5,F
Whispers,0.8353027296713162,16.5,F
Stanleys,0.3173197927464744,16.5,F
Law Cafe,5.979938020125066e-06,16.5,F
Bytes,0.05915648502865259,16.5,F
Hillman Food,11.283302658499359,17.0,M
DUC,25.09433923944407,17.0,M
Subway,27.973996616361617,17.0,M
Parkside,11.514448384616928,17.0,M
Whispers,30.26331356751994,17.0,M
Stanleys,19.77795562520802,17.0,M
Law Cafe,21.430512040228052,17.0,M
Bytes,0.00029262777208521233,17.0,M
Hillman Food,12.072743676484112,17.0,T
DUC,28.044941317184936,17.0,T
Subway,32.3964469868688,17.0,T
Parkside,12.304343659666051,17.0,T
Whispers,38.588374928986575,17.0,T
Stanleys,22.473985833926,17.0,T
Law Cafe,23.23611051330331,17.0,T
Bytes,0.033041565247035,17.0,T
Hillman Food,66.46195167708218,17.0,W
DUC,147.67096718747302,17.0,W
Subway,165.5713744368023,17.0,W
Parkside,67.86051631997019,17.0,W
Whispers,182.8087676695454,17.0,W
Stanleys,116.7717638009296,17.0,W
Law Cafe,125.7018756517014,17.0,W
Bytes,0.09334277724851903,17.0,W
Hillman Food,11.915592364849887,17.0,H
DUC,27.602245918213878,17.0,H
Subway,31.473279002719277,17.0,H
Parkside,12.183593978301587,17.0,H
Whispers,35.936750536834325,17.0,H
Stanleys,21.962795801780334,17.0,H
Law Cafe,23.066215877542923,17.0,H
Bytes,0.0002229544519386696,17.0,H
Hillman Food,34.59911822289477,17.0,F
DUC,76.95559660113886,17.0,F
Subway,85.78557371118663,17.0,F
Parkside,35.303297631516266,17.0,F
Whispers,92.79181426718026,17.0,F
Stanleys,60.59989473700037,17.0,F
Law Cafe,65.72011505837575,17.0,F
Bytes,0.0004319742430755061,17.0,F
