1_value,2_value,3_value,4_value,5_value,EV,max_suit,win_rate
0,0,1,7,8,0.419728,2,0.29636
0,0,1,2,9,0.451976,3,0.35012
0,3,6,9,9,0.572929,3,0.78208
0,1,9,12,12,0.600781,2,0.87624
1,4,8,11,12,0.35954,2,0.52864
0,4,4,5,7,0.514273,3,0.30776
0,2,3,8,10,0.319566,2,0.323
1,3,4,10,12,0.376188,3,0.3466
0,1,6,9,12,0.365358,3,0.52892
1,1,6,7,8,0.466785,2,0.34072
0,3,5,7,9,0.318813,2,0.3202
0,0,2,11,12,0.459316,3,0.59472
0,0,8,10,12,0.465882,3,0.61128
0,1,4,10,12,0.338886,2,0.46796
1,1,6,7,8,0.466785,2,0.34072
0,4,5,7,8,0.390643,2,0.39336
0,3,9,10,12,0.362785,2,0.52936
0,4,7,10,11,0.363831,3,0.48136
0,0,6,7,9,0.443332,2,0.37568
0,2,3,6,8,0.312221,2,0.25064
1,2,6,9,10,0.323104,2,0.39668
0,1,1,6,12,0.448527,2,0.5224
0,5,6,6,9,0.523051,2,0.7296
0,7,8,11,12,0.386913,3,0.54664
0,1,8,9,11,0.341267,2,0.46396
0,3,6,10,11,0.326154,2,0.43936
0,1,3,6,11,0.323634,2,0.35176
0,1,5,6,9,0.301128,2,0.30996
1,1,2,9,11,0.465476,3,0.50516
0,0,3,7,9,0.423515,2,0.33936
0,1,4,5,6,0.307667,2,0.24084
1,1,3,10,11,0.447038,2,0.48952
0,5,7,8,12,0.381203,3,0.3948
1,3,6,8,9,0.523498,4,0.58512
0,0,3,4,9,0.427687,2,0.32664
1,2,4,8,11,0.358964,3,0.38928
0,5,8,8,12,0.548785,2,0.79348
0,0,1,2,5,0.425282,2,0.20096
0,5,7,8,8,0.554371,2,0.79256
0,0,6,8,8,0.677086,3,0.79424
0,4,7,10,12,0.344289,2,0.50732
1,1,2,4,12,0.454779,2,0.533
0,1,3,4,8,0.371493,2,0.3374
0,2,2,7,11,0.459267,2,0.45272
0,0,1,6,7,0.417352,2,0.24016
0,1,1,2,7,0.444801,2,0.23792
0,5,5,8,10,0.524527,3,0.43
0,3,8,9,10,0.34489,2,0.40092
0,2,7,10,10,0.585801,3,0.82612
0,5,10,11,11,0.584885,2,0.86588
0,2,4,5,9,0.334496,3,0.32544
0,1,8,11,11,0.584702,2,0.84556
1,2,2,9,11,0.461448,2,0.4876
0,5,5,5,10,0.771444,3,0.945
0,1,6,7,9,0.31529,2,0.33728
0,4,8,10,11,0.350513,2,0.47048
0,1,4,5,8,0.326819,3,0.29084
1,2,3,8,8,0.558408,2,0.63264
0,2,10,11,12,0.363794,2,0.52252
0,0,1,4,10,0.448719,3,0.40068
1,2,4,6,9,0.31434,2,0.2642
1,3,8,12,12,0.612447,3,0.6908
0,4,5,7,12,0.3516,2,0.47524
1,7,8,9,9,0.58684,3,0.81096
0,0,2,4,5,0.450973,3,0.2356
0,1,2,4,12,0.418849,3,0.52228
0,7,8,8,10,0.571837,3,0.80008
0,4,5,6,8,0.42072,3,0.42324
0,0,3,10,10,0.684482,2,0.8228
0,0,1,9,11,0.448422,3,0.5096
1,2,6,7,10,0.342644,3,0.29612
0,3,7,10,11,0.362405,3,0.48024
1,2,3,6,8,0.314967,2,0.22508
0,2,6,7,7,0.529275,2,0.7592
0,3,6,8,12,0.36672,3,0.50348
1,1,4,4,12,0.640028,2,0.68864
0,2,6,7,9,0.317938,2,0.32992
0,2,3,12,12,0.641346,3,0.7946
1,5,7,8,8,0.667556,4,0.7934
0,1,9,10,11,0.344892,2,0.47604
1,1,6,7,7,0.65938,2,0.75816
0,1,3,4,8,0.393461,3,0.3642
0,0,1,1,10,0.610342,2,0.62876
0,1,1,3,3,0.626663,2,0.69432
0,2,4,4,11,0.494292,2,0.68684
1,2,3,4,12,0.480662,2,0.52964
0,0,2,3,5,0.43593,2,0.21032
0,2,4,8,11,0.324466,2,0.39464
0,2,3,7,12,0.408275,2,0.45228
0,1,1,10,10,0.684677,2,0.82344
0,1,2,3,6,0.438446,2,0.37696
1,2,3,8,10,0.331917,2,0.2894
0,1,3,7,9,0.306541,2,0.28416
0,0,1,5,7,0.437873,3,0.27416
0,1,8,11,12,0.35771,2,0.53992
0,2,9,9,9,0.785352,2,0.9384
0,4,5,7,7,0.539899,2,0.76624
0,2,3,6,12,0.414907,2,0.4676
0,1,9,10,10,0.571879,2,0.79728
0,4,5,7,12,0.3516,2,0.47524
0,1,5,8,12,0.33737,2,0.4826
0,1,2,3,8,0.460886,3,0.43264
0,3,5,6,12,0.355408,2,0.49548
0,3,3,6,10,0.473808,2,0.37324
0,1,6,8,11,0.3418,3,0.44364
0,1,4,5,6,0.307667,2,0.23244
0,2,6,8,9,0.344761,3,0.37068
1,4,6,9,11,0.355111,3,0.43628
0,0,5,8,9,0.435126,2,0.37564
1,3,3,9,10,0.477136,2,0.39916
1,3,7,7,10,0.549028,3,0.76916
0,0,4,7,12,0.428225,2,0.54492
0,1,3,5,10,0.511842,4,0.56608
0,0,2,3,8,0.431679,2,0.2786
0,2,2,9,9,0.676744,2,0.77936
0,1,2,11,12,0.429896,3,0.5338
1,3,6,7,11,0.332237,2,0.4208
1,5,7,8,10,0.34924,2,0.39416
1,4,7,8,10,0.347099,2,0.3966
0,1,4,6,11,0.341668,3,0.40024
0,2,6,9,12,0.344025,2,0.50536
0,0,1,5,11,0.420916,2,0.4488
1,2,5,7,8,0.324214,2,0.29536
1,5,10,10,12,0.574221,2,0.83524
1,2,2,3,8,0.47149,2,0.30104
0,2,6,9,12,0.367537,3,0.51948
0,6,9,12,12,0.597147,2,0.86636
0,0,5,8,12,0.453106,3,0.56176
0,1,3,4,8,0.392905,3,0.35476
0,2,7,8,11,0.331271,2,0.42808
0,3,4,9,12,0.342141,2,0.44132
0,1,4,5,12,0.328929,2,0.45
0,3,5,8,12,0.365826,3,0.50324
0,1,5,8,9,0.305244,2,0.33448
0,1,6,8,8,0.55944,3,0.78868
0,3,4,10,12,0.343983,2,0.47292
0,1,1,7,9,0.438924,2,0.3316
0,1,8,9,10,0.361869,3,0.32672
1,6,11,12,12,0.610186,3,0.8848
1,1,1,2,3,0.746434,2,0.199
1,2,6,9,11,0.324582,2,0.43728
0,1,5,6,9,0.301128,2,0.3282
0,0,3,11,12,0.438937,2,0.58624
1,1,6,9,12,0.450634,2,0.5792
1,4,4,8,9,0.490714,2,0.34036
1,2,8,8,11,0.562719,3,0.79208
1,1,1,10,12,0.743322,2,0.64284
0,0,6,7,8,0.470811,3,0.354
1,5,8,10,11,0.355394,2,0.46004
0,2,4,5,11,0.352025,3,0.41532
1,4,9,11,11,0.598244,3,0.84308
0,0,3,5,11,0.423505,2,0.44428
0,2,6,9,9,0.558273,2,0.79692
0,1,5,9,10,0.305658,2,0.38888
0,1,5,6,10,0.299621,2,0.34232
0,2,5,5,9,0.50206,2,0.70932
0,1,10,10,12,0.578332,2,0.85848
1,3,4,6,11,0.343755,2,0.35488
0,1,6,7,9,0.31529,2,0.35256
0,2,6,7,8,0.347285,3,0.33712
0,2,6,6,10,0.534908,3,0.61676
0,1,2,8,12,0.405145,2,0.49488
0,3,4,7,11,0.334049,2,0.39684
0,1,3,5,12,0.402083,2,0.48116
0,0,1,6,7,0.417352,2,0.24788
1,2,4,8,10,0.326013,2,0.32368
0,1,3,5,10,0.334369,3,0.3366
0,1,7,10,12,0.53234,4,0.67716
1,1,1,7,7,0.848902,2,0.76688
0,2,6,7,9,0.317938,2,0.33808
0,0,1,1,9,0.622091,3,0.6386
0,3,7,10,10,0.571809,2,0.81652
0,3,7,8,9,0.333761,2,0.34636
0,0,2,2,7,0.616591,2,0.60276
0,4,5,7,8,0.390643,2,0.39336
0,4,6,11,11,0.584673,2,0.82224
1,5,9,11,11,0.584831,2,0.81668
0,5,8,10,11,0.374837,3,0.48852
1,2,2,7,10,0.458138,2,0.39696
0,0,1,4,11,0.42743,2,0.4504
1,3,11,11,12,0.589975,2,0.83308
0,1,1,3,3,0.626663,2,0.6924
0,0,0,2,8,0.736713,2,0.30152
1,4,6,9,12,0.343201,2,0.48792
0,0,2,10,11,0.449743,3,0.50696
0,2,6,7,10,0.316425,2,0.3692
1,2,3,9,12,0.441481,3,0.47916
1,4,8,9,11,0.374576,3,0.46764
0,5,8,9,12,0.363969,2,0.52448
0,1,7,8,9,0.328656,2,0.3528
0,1,4,9,11,0.323737,2,0.3952
0,3,8,12,12,0.60076,2,0.8414
0,5,8,9,9,0.563232,2,0.81592
0,1,2,4,8,0.36908,2,0.33156
1,1,4,10,11,0.469267,3,0.5074
0,0,6,6,7,0.651243,2,0.71352
0,0,7,8,9,0.474399,3,0.41324
1,3,4,5,9,0.3981,2,0.3778
1,3,6,7,11,0.332237,2,0.4208
0,6,7,8,8,0.559559,2,0.7976
1,1,5,9,10,0.447227,2,0.42356
0,4,5,6,9,0.353011,3,0.35504
1,2,7,10,10,0.585816,3,0.8112
0,1,2,8,10,0.508433,4,0.50172
0,2,4,5,11,0.352025,3,0.41532
0,1,2,6,10,0.31026,2,0.31484
0,1,2,4,11,0.387396,2,0.43944
0,0,6,7,10,0.436366,2,0.4188
0,2,5,6,7,0.315508,2,0.26484
0,7,11,12,12,0.610186,3,0.8746
0,0,3,7,7,0.668698,3,0.75184
0,3,4,6,11,0.341014,2,0.39324
0,1,6,6,9,0.517261,2,0.73812
0,1,4,7,8,0.330783,3,0.30244
0,1,3,10,11,0.331488,2,0.401
0,0,1,2,2,0.628089,3,0.6656
0,6,8,9,12,0.39756,3,0.54756
0,2,2,7,12,0.467239,2,0.55144
1,4,5,6,6,0.546226,3,0.71516
0,1,2,7,8,0.297887,2,0.24148
1,2,10,10,11,0.57309,2,0.80696
1,4,5,7,12,0.362735,2,0.44472
0,1,3,9,11,0.329636,2,0.37804
0,0,1,5,8,0.587239,4,0.51632
1,4,5,6,11,0.348568,2,0.40852
1,5,9,10,12,0.386037,3,0.54888
1,2,3,7,12,0.419229,2,0.42872
1,1,2,2,7,0.628996,3,0.63652
1,1,3,8,10,0.443806,2,0.38468
0,1,8,9,12,0.354079,2,0.52664
1,1,7,8,11,0.477971,3,0.50692
0,1,2,2,4,0.506933,2,0.66736
0,0,6,9,9,0.676354,2,0.82004
0,1,2,3,10,0.452526,2,0.47888
0,5,6,8,9,0.401004,2,0.43316
0,0,0,2,8,0.736713,2,0.30152
1,2,2,7,10,0.458138,2,0.39696
0,0,1,11,12,0.436348,2,0.5918
0,0,1,2,12,0.506703,3,0.59756
1,3,6,7,10,0.356119,3,0.41208
0,1,7,8,9,0.328656,2,0.35352
1,2,7,9,11,0.335934,2,0.44704
0,6,7,8,9,0.501831,3,0.43308
1,8,10,10,12,0.579011,2,0.85336
0,2,3,6,9,0.317503,2,0.28028
1,2,2,4,6,0.463583,2,0.226
0,0,0,1,9,0.736728,2,0.35744
0,1,2,10,11,0.524091,4,0.62816
1,4,8,11,12,0.38213,3,0.54108
1,1,1,8,9,0.743122,2,0.38648
0,2,3,8,11,0.330365,2,0.3616
0,4,6,11,12,0.367247,3,0.52116
0,0,0,1,5,0.736599,2,0.1822
0,3,5,5,11,0.504358,2,0.71328
0,6,7,7,11,0.534025,2,0.7792
0,3,5,7,10,0.340417,3,0.38432
0,0,4,11,12,0.432383,2,0.58216
0,2,7,9,11,0.333193,2,0.45312
0,2,5,12,12,0.600659,2,0.86088
0,3,5,5,11,0.504358,2,0.71328
0,0,6,7,8,0.450216,2,0.32616
1,3,7,10,12,0.353039,2,0.50688
0,3,6,10,12,0.371481,3,0.5256
0,1,6,9,10,0.343052,3,0.4322
0,1,4,5,12,0.35375,3,0.47856
0,1,9,9,11,0.560646,2,0.79964
1,3,6,7,9,0.333615,2,0.33408
0,0,6,7,10,0.458257,3,0.45
0,1,4,7,12,0.357727,3,0.47136
0,2,5,5,9,0.50206,2,0.73332
0,2,2,5,9,0.454603,2,0.33176
0,0,3,6,10,0.423542,2,0.36904
0,2,3,5,9,0.315375,2,0.2874
0,2,4,5,6,0.40656,3,0.36424
1,6,9,9,12,0.56183,2,0.83884
1,3,4,6,6,0.53011,2,0.6422
0,2,5,6,8,0.319446,2,0.29204
0,1,3,5,12,0.402083,2,0.46448
1,4,4,6,12,0.510517,3,0.54852
0,8,8,10,12,0.556193,2,0.60116
0,1,4,8,8,0.548826,2,0.72
1,2,4,7,9,0.341582,3,0.30988
0,4,5,7,8,0.390643,2,0.40732
0,1,4,8,9,0.302638,2,0.29532
0,2,5,11,12,0.345554,2,0.52584
1,4,5,8,11,0.343456,2,0.40276
0,5,9,10,12,0.380656,3,0.53992
0,1,5,10,11,0.343789,3,0.46952
0,6,9,10,12,0.369649,2,0.5388
0,1,2,9,10,0.316276,2,0.33356
0,0,1,2,11,0.432505,2,0.43408
0,1,2,11,12,0.429466,3,0.53344
1,1,3,8,10,0.443806,2,0.40044
0,2,8,8,10,0.546527,2,0.8016
1,3,7,8,11,0.359848,3,0.44604
1,1,6,10,11,0.450504,2,0.50936
0,6,6,7,11,0.520766,2,0.45872
0,1,5,8,12,0.359688,3,0.51572
1,3,3,8,9,0.493956,3,0.36736
0,1,4,11,12,0.362103,3,0.387
0,1,5,6,7,0.336358,3,0.22028
1,1,9,9,11,0.68758,3,0.8224
0,1,1,8,12,0.450781,2,0.5646
0,1,3,4,8,0.371493,2,0.3362
0,0,1,6,7,0.417352,2,0.24016
0,1,7,9,11,0.355211,3,0.4868
0,3,4,6,12,0.37476,3,0.46376
0,1,1,7,10,0.440095,2,0.40512
0,2,8,9,11,0.367572,3,0.47776
0,7,7,11,12,0.555575,3,0.61844
1,6,8,9,10,0.425812,2,0.49172
1,1,4,10,11,0.469267,3,0.5074
0,0,1,6,12,0.431038,2,0.53584
0,1,1,2,9,0.467299,3,0.34692
1,2,4,5,10,0.39134,2,0.40872
0,0,2,9,12,0.435677,2,0.56304
1,5,6,9,11,0.340714,2,0.42612
1,2,8,8,9,0.545402,2,0.78408
1,3,4,11,12,0.356884,2,0.44904
1,4,5,8,9,0.351173,3,0.33012
0,2,5,11,12,0.345554,2,0.52856
1,8,10,11,12,0.445739,2,0.58796
1,3,5,6,11,0.360017,3,0.41144
0,2,2,5,10,0.455768,2,0.38352
0,4,6,8,10,0.357109,3,0.41812
0,3,6,6,8,0.532999,3,0.73412
1,2,7,10,12,0.350586,2,0.4942
0,1,8,11,11,0.598132,3,0.84284
0,6,7,8,9,0.48654,2,0.52424
1,1,2,11,12,0.475766,3,0.59124
0,1,7,8,11,0.328626,2,0.42864
1,1,4,5,6,0.459306,2,0.23828
0,0,1,8,9,0.42203,2,0.35044
0,0,2,5,5,0.640584,2,0.71448
0,2,5,8,12,0.362908,3,0.50308
0,2,3,6,12,0.414907,2,0.4676
1,5,6,8,9,0.403386,2,0.44072
0,1,2,4,10,0.401162,3,0.44156
1,2,5,8,11,0.329525,2,0.3868
0,6,7,9,10,0.412823,2,0.49184
1,3,4,7,10,0.359799,3,0.3472
0,1,2,10,11,0.328922,2,0.40584
0,2,6,7,11,0.317918,2,0.3992
0,2,4,10,11,0.328233,2,0.41556
1,3,6,8,10,0.323631,2,0.36252
0,5,8,8,9,0.565621,3,0.79344
0,0,2,6,7,0.440982,3,0.26944
1,5,8,10,11,0.355394,2,0.46004
0,0,4,5,9,0.444828,3,0.3412
0,7,8,10,10,0.581228,2,0.82748
0,3,8,8,10,0.561942,3,0.8084
0,0,11,12,12,0.70015,2,0.86888
0,6,6,7,12,0.521872,2,0.55448
1,1,4,7,8,0.449144,2,0.30696
0,3,4,6,7,0.414524,3,0.39028
0,7,8,8,10,0.571837,3,0.80008
1,1,6,9,12,0.450634,2,0.5814
0,3,6,7,8,0.324854,2,0.30352
0,0,2,2,12,0.624892,2,0.68272
1,3,3,10,12,0.506258,3,0.57324
0,1,3,5,10,0.310699,2,0.3216
1,1,4,6,10,0.463603,3,0.3954
1,3,6,9,10,0.32556,2,0.37604
0,2,7,8,9,0.331304,2,0.37148
2,3,4,8,11,0.373883,3,0.35248
2,4,7,9,10,0.531996,4,0.61792
1,1,4,5,8,0.474294,3,0.32232
0,0,1,3,12,0.507115,3,0.60872
0,0,8,11,12,0.466462,3,0.61272
1,2,7,8,10,0.332527,2,0.39776
1,1,4,10,12,0.471031,3,0.60088
0,0,6,7,8,0.450216,2,0.32616
1,5,8,11,11,0.584776,2,0.80576
0,1,6,7,12,0.337481,2,0.47808
0,1,2,8,11,0.325155,2,0.38736
0,4,4,9,11,0.494044,2,0.47312
0,5,11,12,12,0.610165,3,0.88312
0,1,5,5,6,0.498397,2,0.73012
1,7,9,12,12,0.597176,2,0.85456
2,4,8,10,11,0.355783,2,0.43768
1,2,7,9,10,0.334457,2,0.3884
2,4,6,6,9,0.522857,2,0.6762
0,1,2,5,10,0.332009,3,0.33696
1,2,5,9,12,0.353046,2,0.45672
1,5,6,7,11,0.376914,3,0.451
0,1,3,9,12,0.409235,2,0.47752
0,4,7,9,10,0.33646,2,0.4046
0,1,1,6,11,0.460819,3,0.48596
1,7,8,10,12,0.395809,3,0.542
0,0,3,6,7,0.449653,3,0.28044
0,0,2,5,8,0.418701,2,0.26936
0,1,6,9,12,0.365358,3,0.52892
0,2,6,11,12,0.37088,3,0.53852
1,1,2,3,6,0.473857,3,0.25188
1,1,3,5,12,0.457295,2,0.512
0,2,2,5,10,0.455768,2,0.36656
1,2,3,8,9,0.34827,3,0.29024
0,4,9,10,11,0.35228,2,0.47588
1,5,5,10,11,0.509932,2,0.5052
1,2,8,9,12,0.359461,2,0.51492
0,1,2,4,4,0.535173,2,0.707
0,0,2,3,5,0.456865,3,0.23128
1,4,9,10,10,0.57194,2,0.80148
0,4,5,6,8,0.42072,3,0.42324
1,1,2,9,10,0.46465,3,0.42432
1,2,4,4,11,0.517403,3,0.6478
1,2,8,9,9,0.558369,2,0.79412
0,1,5,7,12,0.527233,4,0.68404
0,1,2,7,8,0.297887,2,0.24148
2,5,7,11,12,0.353488,2,0.51176
1,1,10,10,11,0.68582,2,0.8086
1,6,7,12,12,0.59707,2,0.81592
0,1,2,7,8,0.297887,2,0.25016
0,2,9,10,12,0.385052,3,0.55428
1,4,6,7,10,0.365755,3,0.30416
0,0,1,9,10,0.424267,2,0.40292
1,5,8,8,12,0.56433,3,0.8102
1,5,9,10,12,0.545031,4,0.6856
0,0,4,10,11,0.452214,3,0.51488
0,2,6,9,10,0.320361,2,0.39104
0,1,2,6,11,0.346449,3,0.3888
0,0,9,10,10,0.684573,2,0.84416
1,4,5,7,10,0.365378,3,0.38564
1,2,5,10,11,0.333293,2,0.4052
1,7,11,11,12,0.599589,3,0.87772
1,3,7,10,12,0.353039,2,0.48276
0,0,2,6,8,0.441647,3,0.31908
1,5,9,10,12,0.386037,3,0.54888
0,1,1,3,9,0.448581,2,0.34036
0,0,1,5,6,0.414889,2,0.20188
1,2,2,11,12,0.471413,2,0.58948
0,2,4,4,11,0.494292,2,0.68684
0,3,5,8,12,0.342467,2,0.47236
0,1,2,7,8,0.297887,2,0.25016
2,3,10,10,11,0.57312,2,0.82208
0,1,7,10,10,0.585792,3,0.82132
1,5,9,9,11,0.560725,2,0.82708
0,2,6,7,12,0.362998,3,0.49576
1,6,8,8,11,0.547722,2,0.79996
1,2,4,12,12,0.604456,2,0.75764
1,4,6,9,11,0.329326,2,0.42708
1,2,7,9,11,0.335934,2,0.42936
0,0,1,7,8,0.419728,2,0.29332
0,0,6,9,11,0.453948,3,0.5162
0,4,7,9,12,0.36549,3,0.51316
0,0,1,8,11,0.447362,3,0.49864
1,4,11,12,12,0.597282,2,0.86552
0,0,2,5,10,0.421076,2,0.37676
0,3,7,10,11,0.337506,2,0.45288
0,3,4,5,12,0.351047,2,0.4438
0,3,5,7,12,0.372774,3,0.50964
1,6,8,11,12,0.363684,2,0.52852
0,1,5,9,10,0.305658,2,0.37456
1,2,2,4,10,0.487955,3,0.41532
1,3,3,8,10,0.476078,2,0.40996
1,1,1,7,12,0.743263,2,0.60272
0,4,8,11,11,0.584747,2,0.84584
0,2,4,7,11,0.347409,3,0.41024
1,4,5,6,7,0.474003,2,0.4648
0,3,6,8,12,0.344569,2,0.46792
2,7,7,11,12,0.539319,2,0.58276
0,1,4,5,8,0.301665,2,0.27572
1,5,8,8,10,0.546591,2,0.79156
0,4,7,8,10,0.367176,3,0.41848
1,1,6,9,10,0.456053,2,0.44064
1,2,3,9,10,0.357412,3,0.33504
0,1,4,4,9,0.49199,2,0.66096
0,3,5,8,10,0.333664,3,0.38588
1,2,3,10,12,0.424269,2,0.47136
1,2,3,4,12,0.480662,2,0.52964
1,2,7,8,10,0.356359,3,0.40868
1,4,6,7,10,0.367452,3,0.40752
1,1,3,6,11,0.442708,2,0.44112
0,2,6,7,12,0.363236,3,0.50552
1,4,5,8,11,0.343456,2,0.38436
0,1,2,4,5,0.384666,3,0.32404
2,4,5,6,9,0.407035,2,0.37712
1,2,3,8,9,0.324258,2,0.25376
1,2,4,4,12,0.501546,2,0.65088
1,2,5,5,7,0.505465,2,0.68312
1,2,4,8,11,0.360848,3,0.40056
1,1,4,5,6,0.459306,2,0.24808
1,1,4,9,12,0.448375,2,0.56284
1,2,3,5,8,0.408348,3,0.3564
0,4,5,7,8,0.390643,2,0.39336
0,1,3,6,10,0.312826,2,0.3196
0,2,2,9,11,0.461429,2,0.49436
0,2,4,11,11,0.58856,2,0.78788
1,5,5,8,9,0.511638,2,0.3742
0,1,2,5,11,0.343705,3,0.391
1,2,4,6,9,0.31434,2,0.26588
2,3,4,4,12,0.507777,2,0.60964
0,0,4,11,12,0.432383,2,0.58524
0,1,1,4,7,0.440208,2,0.23828
0,0,4,9,11,0.429229,2,0.48492
0,2,6,6,8,0.516102,2,0.74968
0,0,3,10,12,0.459415,3,0.59336
0,0,4,4,5,0.632143,2,0.64528
0,2,3,9,12,0.411712,2,0.47012
2,2,4,7,10,0.460627,2,0.37572
0,4,5,9,11,0.324481,2,0.40856
0,2,3,7,11,0.353531,3,0.39732
0,1,3,6,11,0.323634,2,0.35176
0,0,3,7,10,0.446639,3,0.41272
0,4,9,11,12,0.382499,3,0.56844
0,1,2,2,9,0.46433,2,0.61376
1,2,8,9,11,0.370231,3,0.47752
1,2,8,9,11,0.36862,3,0.35504
0,1,4,6,9,0.298537,2,0.2778
0,2,3,11,12,0.414903,2,0.51428
1,1,3,11,12,0.476846,3,0.592
0,1,8,10,12,0.355922,2,0.51084
0,2,2,5,9,0.454603,2,0.33176
0,9,11,12,12,0.601596,2,0.88008
1,5,6,7,9,0.411961,2,0.44996
0,1,2,8,10,0.314353,2,0.32072
0,2,5,6,7,0.315508,2,0.26616
0,0,1,2,12,0.506703,3,0.59756
0,1,5,6,9,0.301128,2,0.30996
1,5,8,9,11,0.385358,3,0.49032
0,1,2,4,11,0.387396,2,0.44124
1,2,3,7,9,0.347617,3,0.2846
1,2,5,9,12,0.353046,2,0.45672
2,2,4,6,9,0.465315,2,0.32304
0,1,2,7,11,0.323159,2,0.3618
0,4,4,11,11,0.693268,2,0.85592
0,2,3,10,12,0.413332,2,0.50056
0,1,10,10,11,0.587124,3,0.84756
1,1,3,3,7,0.637588,3,0.63664
0,4,6,9,10,0.348998,3,0.40796
0,1,8,9,12,0.37904,3,0.54772
1,2,4,6,6,0.524503,2,0.65804
0,1,5,7,11,0.339859,3,0.43772
1,4,9,11,12,0.361306,2,0.53464
0,2,4,6,9,0.336915,3,0.31868
2,3,8,10,12,0.366285,2,0.51312
2,3,7,8,12,0.373635,3,0.38412
2,5,8,9,9,0.577596,3,0.79084
0,0,6,6,7,0.651243,2,0.71352
0,1,2,6,12,0.401545,2,0.45632
0,1,4,7,9,0.300633,2,0.29944
0,0,1,3,9,0.45324,3,0.35528
1,3,5,10,11,0.335748,2,0.39308
1,2,5,8,12,0.351142,2,0.46412
1,2,6,11,12,0.350395,2,0.52784
0,1,1,7,12,0.449678,2,0.55832
0,1,4,6,7,0.337925,3,0.28432
0,4,8,10,12,0.379825,3,0.54732
0,0,2,6,8,0.441647,3,0.3158
1,1,3,4,12,0.456043,2,0.52804
0,1,4,4,6,0.48835,2,0.66668
0,1,2,2,7,0.46193,2,0.57668
0,1,2,8,12,0.405145,2,0.4788
0,5,7,7,8,0.541319,2,0.77688
0,0,1,1,6,0.618614,3,0.61904
1,2,6,7,10,0.342644,3,0.29612
1,4,8,9,11,0.351396,2,0.43164
1,1,1,9,10,0.743187,2,0.47452
1,2,6,7,11,0.346872,3,0.42924
1,1,2,5,12,0.456031,2,0.53268
1,3,4,6,11,0.343755,2,0.352
0,1,5,8,8,0.544087,2,0.7864
0,1,1,6,12,0.448527,2,0.52344
1,2,7,10,11,0.337791,2,0.44256
1,3,4,5,8,0.394736,2,0.34908
0,3,6,8,12,0.344569,2,0.46424
0,1,4,6,11,0.341668,3,0.40024
1,2,3,3,8,0.48708,2,0.53932
1,8,8,11,12,0.557182,2,0.58792
0,1,2,4,8,0.36908,2,0.34068
1,1,3,4,5,0.50762,2,0.31868
1,4,10,11,12,0.384457,3,0.4222
0,4,5,8,12,0.367532,3,0.50312
0,0,4,11,11,0.692402,2,0.85132
0,1,2,5,8,0.320356,3,0.27112
1,2,4,5,5,0.550168,2,0.72028
0,2,6,7,11,0.317918,2,0.3992
1,2,3,8,8,0.669805,4,0.69408
0,1,1,4,4,0.633737,2,0.68172
1,2,2,4,5,0.511982,2,0.31036
1,1,5,8,12,0.469186,3,0.56548
1,1,2,4,10,0.452494,2,0.38896
0,1,3,6,8,0.298357,2,0.23764
0,1,1,2,9,0.447207,2,0.33208
0,0,5,5,8,0.644179,2,0.70788
2,5,10,10,11,0.587214,3,0.85268
0,1,3,10,11,0.354777,3,0.41992
1,6,6,9,12,0.524046,2,0.58032
0,0,2,3,5,0.43593,2,0.20936
0,1,2,10,10,0.580067,2,0.70236
0,6,7,9,12,0.38689,3,0.524
0,3,4,8,11,0.326921,2,0.36956
0,1,8,10,12,0.377715,3,0.54912
2,2,4,6,9,0.465315,2,0.32484
0,1,5,8,9,0.305244,2,0.34436
1,3,3,3,10,0.754835,2,0.89852
0,1,4,10,12,0.363462,3,0.51664
0,2,2,7,12,0.467239,2,0.53008
2,3,11,12,12,0.613635,3,0.84944
1,6,7,9,11,0.378363,3,0.4764
1,2,6,7,12,0.366688,3,0.5016
0,5,9,11,12,0.383319,3,0.55884
0,0,3,5,8,0.419965,2,0.26408
0,1,2,7,8,0.297887,2,0.25016
0,1,3,4,11,0.389807,2,0.45068
2,7,7,9,11,0.541759,2,0.49292
1,1,5,5,11,0.647555,2,0.72384
1,2,3,7,11,0.363275,3,0.36312
0,1,1,3,5,0.464282,3,0.23228
0,1,2,8,10,0.314353,2,0.3352
0,3,4,7,12,0.370405,3,0.46576
0,5,6,7,8,0.478963,2,0.51644
2,2,3,4,9,0.475433,2,0.3386
1,2,6,7,12,0.342863,2,0.47016
0,0,5,6,8,0.461069,3,0.33812
0,5,9,10,12,0.381052,3,0.54752
1,4,6,10,11,0.355781,3,0.46008
1,2,4,6,7,0.341779,3,0.25708
2,3,8,8,10,0.561973,3,0.79188
1,2,9,10,12,0.36307,2,0.50496
1,5,8,8,12,0.56433,3,0.8102
0,4,8,9,10,0.371293,3,0.45164
0,8,9,9,11,0.584561,3,0.67196
0,5,5,6,10,0.504463,2,0.38708
1,3,4,6,11,0.343755,2,0.35488
1,2,3,3,5,0.52997,2,0.62636
0,2,5,7,12,0.338022,2,0.48688
0,1,1,2,7,0.444801,2,0.254
0,1,3,10,12,0.429874,3,0.52076
2,5,8,9,10,0.354594,2,0.40464
0,1,3,5,11,0.347119,3,0.38948
0,1,2,5,8,0.293659,2,0.24508
0,2,6,7,10,0.339902,3,0.29052
1,2,3,5,7,0.384389,2,0.2914
0,3,6,7,12,0.351122,2,0.47032
