EV_Value, Win_Rate
1.55304,0.48488
1.08469,0.34424
1.73417,0.62838
1.70285,0.59116
0.777698,0.2926
0.883945,0.19022
2.42181,0.46774
1.42488,0.32268
1.03076,0.39226
0.854611,0.53214
0.890775,0.3128
1.73311,0.56928
0.845522,0.41732
1.7464,0.29256
1.91693,0.84168
1.8,0.68958
2.89835,0.53356
1.87143,0.54616
1.04135,0.5589
1.03465,0.18216
2.75714,0.8855
4.00412,0.86224
2.0242,0.477
1.6638,0.22302
2.87112,0.7723
1.69851,0.60742
1.74611,0.653
1.80536,0.76594
1.66072,0.41952
1.5961,0.38408
1.83831,0.43148
1.71509,0.24154
1.41697,0.30748
0.961919,0.34024
4.00412,0.87762
1.14352,0.20376
1.75816,0.65746
1.03519,0.48324
1.90728,0.6511
1.01763,0.32488
1.70285,0.3303
1.98016,0.78312
1.14212,0.42474
2.39413,0.4568
0.89577,0.14626
2.70894,0.65452
1.86765,0.40174
2.69264,0.65432
1.80247,0.36784
0.960614,0.32018
0.946065,0.18588
0.881469,0.27696
0.947031,0.25838
1.89244,0.45458
1.79069,0.75566
1.03227,0.50978
0.898943,0.1723
0.843201,0.36852
0.957443,0.30444
1.88555,0.3819
1.90754,0.69916
1.71114,0.27394
1.97612,0.6321
1.66603,0.52626
1.83481,0.25696
0.83613,0.33666
1.59336,0.46956
4.05412,0.91624
0.95314,0.32268
1.8536,0.33126
1.08284,0.41742
1.02576,0.14768
0.907293,0.44138
1.13795,0.1255
2.7107,0.84016
0.845126,0.2413
1.83327,0.49622
3.01449,0.63482
1.75001,0.14982
4.09852,0.94396
1.74027,0.71602
2.28844,0.60112
1.84813,0.28874
1.09064,0.45484
1.85128,0.76274
0.907305,0.21932
2.09946,0.49354
1.94961,0.56396
1.12835,0.31928
1.1377,0.39166
5.11413,0.9636
1.75843,0.83764
2.63511,0.6289
1.09175,0.4682
2.708,0.71086
1.03927,0.40848
1.71425,0.7594
1.97358,0.64428
1.72678,0.52436
0.906451,0.32982
0.904641,0.28468
1.38223,0.51212
2.74179,0.71018
1.90544,0.38002
0.972765,0.31046
1.86103,0.8166
1.76452,0.35974
1.95082,0.85366
1.07412,0.348
4.54537,0.91802
1.74369,0.65446
1.71311,0.70644
1.69529,0.66912
1.07709,0.35998
0.844456,0.3465
1.78137,0.20588
1.44926,0.43514
1.68594,0.6309
1.04267,0.53844
1.08563,0.33912
0.96687,0.34132
0.827057,0.17124
1.135,0.12326
1.93843,0.67428
1.43967,0.49416
2.4594,0.58114
1.80993,0.53522
1.13433,0.33518
1.79427,0.80786
0.968376,0.31458
0.901037,0.42526
1.97064,0.59184
1.73405,0.61394
0.850458,0.32962
1.7995,0.53656
1.67545,0.4559
0.972898,0.15896
2.33436,0.35566
1.76304,0.68776
1.87175,0.55348
0.789138,0.4694
1.58095,0.38318
2.29276,0.352
0.787042,0.20108
1.5527,0.52448
1.08994,0.41632
2.0076,0.39728
1.07821,0.36408
0.904757,0.47478
1.03385,0.38514
1.90135,0.39924
1.43967,0.43098
1.89543,0.44034
1.42257,0.37648
0.842337,0.43458
0.981824,0.49122
0.838319,0.12034
1.7177,0.71436
1.79013,0.64804
1.722,0.52846
1.88235,0.8065
4.10846,0.9365
1.52754,0.52274
1.68371,0.62714
1.85437,0.34328
1.73874,0.8014
2.48628,0.34602
2.04417,0.4173
0.966337,0.30856
0.835,0.3673
1.07605,0.25152
1.95827,0.87324
1.91711,0.59368
2.74511,0.64624
2.10567,0.6219
0.772933,0.2859
2.20125,0.64462
1.02081,0.23516
1.78187,0.75418
2.97336,0.6075
4.03904,0.43396
1.42136,0.49302
1.90823,0.75406
1.69434,0.47554
0.898982,0.38608
1.04593,0.45582
1.85682,0.72184
1.12273,0.21528
1.40418,0.26872
0.791894,0.49
1.87713,0.21426
0.903885,0.37502
1.74016,0.71032
0.836633,0.29838
1.98062,0.49052
4.22182,0.97428
1.92486,0.57436
1.89967,0.49494
5.84518,0.982
1.74864,0.79376
1.75917,0.57226
1.87234,0.51738
0.951339,0.32848
0.883139,0.13098
0.946497,0.2531
1.38925,0.58006
1.40513,0.24568
1.08602,0.37886
1.67215,0.54248
1.77115,0.2129
1.08623,0.49754
1.81696,0.20246
0.836323,0.40564
2.7535,0.56688
1.87812,0.28554
1.68767,0.53644
1.74025,0.61766
0.788192,0.43532
1.12649,0.23334
1.86966,0.3772
1.08612,0.28346
1.89074,0.54578
1.69001,0.53276
1.09972,0.4675
1.95707,0.30848
1.75086,0.65864
1.50874,0.2913
1.71985,0.5163
1.02496,0.47762
1.66915,0.54152
1.71242,0.47468
1.94767,0.3908
1.67009,0.43504
1.83523,0.82168
2.01526,0.35456
0.903695,0.3728
1.08563,0.31376
0.903893,0.31134
1.58034,0.30162
1.94477,0.61516
1.74846,0.76822
1.71624,0.59594
0.835501,0.34802
1.75863,0.20352
0.940868,0.22992
1.91634,0.69458
1.36414,0.46762
1.89967,0.3929
1.82843,0.5235
1.71391,0.5098
1.88752,0.7867
1.90542,0.33678
1.87759,0.39638
0.910657,0.39272
2.86349,0.55576
1.72783,0.1558
1.98741,0.71482
0.912208,0.48682
1.79884,0.75502
0.951869,0.16086
0.952732,0.30516
1.86762,0.54584
0.892099,0.20186
1.42637,0.30954
1.84708,0.2755
1.88536,0.36668
2.77105,0.88828
1.81168,0.52878
1.41622,0.37486
1.04114,0.55496
0.956721,0.35218
1.82938,0.4363
1.95819,0.87344
1.42999,0.42678
1.03016,0.1354
2.99151,0.79234
2.84304,0.6525
2.36141,0.652
0.84858,0.21012
4.04911,0.92692
4.06884,0.92616
1.89233,0.58746
1.03616,0.41298
1.74487,0.6638
0.890529,0.19776
1.75852,0.8369
1.5661,0.31664
1.80296,0.65806
0.884567,0.2921
1.4502,0.46666
1.13707,0.4026
2.36355,0.846
1.96937,0.62954
1.03218,0.34624
1.95271,0.54672
1.14805,0.25078
0.791894,0.39828
1.79438,0.78516
1.76204,0.66112
1.95061,0.26294
1.75864,0.13912
1.75125,0.2566
2.39107,0.5029
1.69491,0.712
1.4382,0.41842
1.41078,0.26976
2.75199,0.66244
1.67312,0.543
1.04243,0.45052
1.66169,0.50808
1.12657,0.26072
1.06662,0.1814
0.838224,0.24208
1.74866,0.78368
4.12857,0.90058
1.04033,0.40338
1.0323,0.23782
2.3959,0.4784
0.879408,0.25962
1.42107,0.30174
2.76449,0.66222
2.04392,0.41258
1.81676,0.80698
3.02433,0.80118
1.02624,0.325
1.85678,0.55068
1.73869,0.77368
1.78765,0.68804
1.722,0.54398
0.844064,0.25144
1.72057,0.65852
1.7622,0.17574
2.40353,0.6241
1.02065,0.29914
2.35194,0.39204
0.850661,0.50444
1.87697,0.66996
1.72195,0.57226
1.90676,0.33114
1.13019,0.35908
1.42637,0.33568
1.51972,0.29724
2.8215,0.6209
0.787164,0.51038
4.14844,0.9165
1.38072,0.48032
1.58914,0.36352
1.71528,0.52866
1.12983,0.27264
1.77803,0.59748
0.852554,0.37616
1.03031,0.52366
1.73154,0.61564
1.80746,0.44166
0.830932,0.31796
1.88701,0.54746
2.11018,0.68222
2.5054,0.44352
0.835501,0.36084
3.00546,0.85132
1.97612,0.63464
1.68153,0.56992
0.841197,0.1248
2.83719,0.6668
1.70346,0.65002
1.87712,0.58994
0.854281,0.29392
0.958569,0.11408
1.83356,0.57338
4.12865,0.9282
2.76973,0.91798
1.80084,0.22616
1.07274,0.16994
0.827561,0.29826
2.75609,0.77304
2.8733,0.75796
0.908346,0.41258
1.6097,0.58496
0.852719,0.47122
4.13861,0.90234
0.954369,0.47068
0.941991,0.21312
0.892706,0.38178
0.834865,0.28836
0.903305,0.35062
1.73875,0.62262
1.40821,0.33086
0.77519,0.15756
1.91693,0.84168
1.83627,0.60256
1.39302,0.56498
2.76261,0.8906
0.831984,0.40402
2.70874,0.64674
0.848525,0.40284
0.894457,0.14576
2.01195,0.75044
2.39721,0.4947
1.69211,0.64308
1.14147,0.35602
0.963037,0.31056
4.08922,0.94736
1.89204,0.46222
1.43559,0.3754
0.845956,0.43562
0.835811,0.35124
1.87578,0.58062
0.843132,0.23034
3.99412,0.89914
1.13343,0.35222
0.829625,0.23366
0.844147,0.2686
1.12333,0.19784
1.83831,0.25986
1.80662,0.68752
1.9281,0.61374
1.94483,0.20864
0.959497,0.25828
1.42598,0.39186
0.901171,0.3875
0.848525,0.4608
2.00792,0.74664
2.73942,0.76426
1.9219,0.66134
1.7582,0.70372
1.04047,0.19204
1.04201,0.5211
0.970781,0.4412
0.883945,0.19022
1.75041,0.14512
2.85688,0.86352
2.44857,0.46138
1.14328,0.31688
0.961809,0.38096
1.71594,0.56332
1.75433,0.27144
1.87806,0.41096
0.843795,0.234
1.38805,0.44142
0.908074,0.50646
1.83566,0.82818
2.76897,0.77832
1.14429,0.3094
1.07358,0.36192
2.77958,0.91406
0.906533,0.41946
1.14984,0.38248
1.07101,0.3762
1.0901,0.46748
1.87367,0.37282
1.4371,0.45498
0.85531,0.44878
1.85441,0.59212
1.07865,0.33492
1.09687,0.26406
1.57872,0.4131
4.04903,0.92082
1.86607,0.66036
1.96083,0.77962
1.02331,0.201
1.8444,0.26016
0.83908,0.40414
0.886221,0.37066
1.78103,0.65744
1.08762,0.41388
0.843234,0.20838
0.787988,0.1529
1.08386,0.36656
0.902117,0.17686
1.03124,0.33078
0.90009,0.43552
1.89715,0.8223
1.77255,0.75524
1.03031,0.38504
1.90032,0.75018
1.77913,0.78156
2.04789,0.44492
1.78103,0.65908
2.38141,0.38992
1.78797,0.42402
2.20998,0.67916
0.893582,0.29982
0.980873,0.52914
0.967126,0.25026
0.83409,0.46782
1.91672,0.84194
1.37767,0.49864
1.81652,0.48364
1.74878,0.38496
0.973883,0.22088
1.41148,0.2675
1.80953,0.262
1.67971,0.6333
1.57366,0.32828
0.952536,0.47
0.902914,0.37518
1.41673,0.33248
1.89898,0.49352
1.72799,0.65326
1.70395,0.7072
1.71307,0.7393
1.66914,0.55552
4.07848,0.91182
2.42405,0.477
0.901691,0.3829
1.99142,0.66706
0.949302,0.2682
1.76246,0.22364
1.87283,0.77038
0.900158,0.35442
0.850579,0.4591
1.68288,0.6049
0.973124,0.14092
1.68036,0.60984
0.835501,0.2944
1.4127,0.26642
1.70104,0.64778
1.41364,0.37754
0.951339,0.32852
1.51947,0.48256
1.08572,0.33442
1.78282,0.62514
1.12594,0.32634
1.76376,0.5956
1.77181,0.4655
1.69087,0.53708
2.39316,0.46302
0.892635,0.37416
3.06751,0.87034
1.89497,0.47706
0.833734,0.27974
0.957706,0.38278
1.38805,0.32576
1.99912,0.8034
1.51934,0.45386
0.908346,0.26634
4.06856,0.8801
1.71246,0.58436
1.86365,0.61198
4.0486,0.92272
4.20215,0.94002
1.66895,0.1831
1.83835,0.5785
1.02304,0.29648
1.35443,0.28134
2.77885,0.73644
1.9291,0.47884
0.956117,0.27922
0.842337,0.35368
1.72049,0.66214
0.902749,0.28204
0.852471,0.51874
1.72871,0.7794
1.1225,0.27484
1.84498,0.37534
1.35134,0.28602
2.79226,0.84082
1.87095,0.35468
1.0831,0.31968
0.900451,0.32156
1.75868,0.88694
1.78673,0.68378
0.894711,0.31612
1.77549,0.15078
0.844456,0.5161
0.788192,0.43532
1.82388,0.49638
1.85971,0.68958
1.91218,0.52608
1.9281,0.68482
1.87005,0.14826
0.830896,0.3226
1.5259,0.26938
1.84628,0.7869
2.75921,0.77124
1.40513,0.3265
2.88395,0.88702
4.09847,0.93908
4.14857,0.9453
0.890424,0.30024
0.908239,0.44474
0.847634,0.43784
1.75583,0.34606
1.77208,0.15576
1.74778,0.36042
2.32822,0.71134
1.73025,0.69362
1.98469,0.61016
1.57354,0.35424
1.80264,0.84454
2.02788,0.80766
2.28179,0.6782
1.80116,0.82538
1.87692,0.5089
1.71238,0.47628
2.54031,0.44992
2.15294,0.5672
1.71758,0.46406
1.14883,0.52148
0.958771,0.27042
1.6765,0.62304
1.84015,0.67728
1.71064,0.64342
1.65947,0.48182
2.72134,0.5682
1.12755,0.23002
0.842288,0.5083
1.74886,0.7833
1.99696,0.30176
1.7442,0.46368
0.96661,0.43838
1.80402,0.7154
1.7192,0.76558
2.44628,0.51338
1.0292,0.17584
0.958307,0.30264
0.845522,0.43414
1.43294,0.4297
1.03866,0.32062
2.74976,0.6082
1.70912,0.68588
0.9622,0.35282
1.89962,0.46946
0.903893,0.49814
1.96521,0.37
1.80369,0.56268
1.70159,0.48598
1.68694,0.58898
1.79885,0.44532
1.80003,0.57912
1.83665,0.81644
0.907018,0.4928
1.82096,0.67114
0.890447,0.35504
1.41934,0.32216
0.892339,0.346
2.85286,0.7256
2.45598,0.58634
0.962896,0.17682
2.04588,0.50854
0.83908,0.264
1.08816,0.46706
1.77549,0.6188
1.6785,0.65098
0.839265,0.26316
1.09617,0.26124
0.903943,0.4733
1.36503,0.4803
4.07875,0.91736
1.89693,0.81088
1.13225,0.29132
4.10328,0.91344
1.58035,0.3766
2.24962,0.66414
0.970661,0.44986
1.44508,0.46938
1.69944,0.25466
1.73269,0.50656
1.70053,0.686
1.93216,0.66194
0.889322,0.32692
2.46341,0.65734
2.27685,0.5708
1.97993,0.35338
1.76091,0.51114
0.978374,0.23388
1.68792,0.5998
0.900818,0.1337
1.88748,0.78718
1.03184,0.42466
1.89112,0.46424
1.80157,0.28836
0.904251,0.39454
1.68178,0.4823
2.01472,0.63296
1.9347,0.52684
0.897984,0.46378
0.902261,0.19084
1.88485,0.34482
1.79112,0.53278
0.899091,0.32904
1.71978,0.60342
0.829625,0.32736
2.75634,0.84152
1.89688,0.8011
0.840396,0.4344
2.46437,0.65686
1.74127,0.38506
1.07341,0.23322
1.70196,0.52824
1.83205,0.60122
1.08815,0.39924
0.788071,0.4398
2.42286,0.54234
1.7245,0.16622
0.904074,0.4473
1.41643,0.29654
1.9145,0.39984
1.94973,0.66548
1.68801,0.50686
1.88016,0.50286
0.886289,0.13636
0.844229,0.41028
2.05934,0.53768
1.76514,0.4781
1.76444,0.67668
0.894711,0.1723
0.895704,0.35778
0.850744,0.53034
1.8011,0.13574
0.846485,0.47254
1.9076,0.527
0.841308,0.34356
1.94422,0.53148
1.14398,0.38994
1.42107,0.34832
1.86884,0.55682
0.834824,0.39516
1.42041,0.37282
0.903125,0.30272
1.96156,0.45402
1.72559,0.59182
2.74071,0.87208
1.94728,0.30208
1.72169,0.683
1.86155,0.55556
1.88129,0.28364
1.02807,0.22456
0.950475,0.27584
1.13077,0.36438
2.76965,0.89534
2.85286,0.7256
1.82583,0.5145
1.75357,0.4284
0.836173,0.39552
1.595,0.40036
1.71191,0.66128
1.72175,0.36464
1.71911,0.75372
1.07542,0.3139
1.67349,0.58194
2.35378,0.81956
0.90205,0.36654
0.904086,0.37448
3.06917,0.89252
0.904086,0.52314
0.781676,0.3624
0.956925,0.3079
1.82847,0.36154
1.99799,0.82472
1.06345,0.28662
2.80035,0.5271
1.59593,0.37518
1.9048,0.6185
0.782622,0.38314
3.00525,0.71372
1.74874,0.8202
1.53529,0.33022
0.9571,0.35586
1.80068,0.8239
1.77091,0.16208
2.39968,0.59748
0.945195,0.23908
2.43832,0.46674
1.41643,0.31896
1.81616,0.6864
0.851566,0.47576
0.884567,0.27522
0.828181,0.23606
0.961809,0.33508
1.38925,0.46916
1.84831,0.53176
1.90935,0.55502
1.84498,0.37534
1.77174,0.13758
1.02092,0.37024
1.84324,0.69626
1.06732,0.27388
1.55297,0.62254
1.41934,0.25814
0.904647,0.45204
1.69947,0.60198
1.93833,0.24946
1.83353,0.35638
1.69659,0.51834
1.41517,0.33096
1.68247,0.54082
0.889681,0.179
1.42857,0.34092
2.871,0.71226
1.0238,0.32778
2.38599,0.408
0.953559,0.23688
1.3446,0.30404
1.84085,0.7385
1.03318,0.35256
2.05438,0.52462
0.880351,0.27834
1.95171,0.66084
0.84124,0.20844
0.966995,0.24968
2.02385,0.46734
1.87811,0.72142
2.77885,0.73644
1.73002,0.55768
1.03638,0.51344
1.08655,0.45078
4.08809,0.88702
1.69641,0.6009
1.43162,0.34088
1.14591,0.41728
1.36214,0.52854
2.77189,0.60672
0.844676,0.24972
1.14147,0.3254
0.889805,0.34954
1.6702,0.46876
1.66265,0.53596
1.89204,0.3553
1.0926,0.48114
1.73855,0.26648
2.28559,0.61008
1.76495,0.27834
1.88853,0.66968
1.77466,0.54244
1.68036,0.33098
2.01732,0.4013
2.00002,0.73754
1.71547,0.6466
1.76624,0.63176
1.08391,0.4192
1.02148,0.31152
3.03273,0.62574
1.79431,0.71448
2.15823,0.28334
1.82359,0.1904
1.58631,0.29682
1.07713,0.27374
1.08581,0.51488
2.48315,0.40508
1.13588,0.31924
1.59054,0.28508
0.900939,0.3891
1.70816,0.71828
1.87407,0.68778
0.838525,0.39082
1.03756,0.50518
1.95903,0.3477
2.86695,0.77616
2.99932,0.579
1.91786,0.43866
1.14592,0.5307
2.79852,0.86518
1.41588,0.28798
0.908259,0.442
2.77609,0.78704
1.13572,0.27022
1.12745,0.27666
1.09471,0.44656
1.7486,0.80094
0.903943,0.38668
1.78924,0.70968
0.953559,0.4742
1.08671,0.39754
1.87418,0.71748
1.83741,0.56586
1.89706,0.15224
0.952536,0.14104
1.71317,0.42006
2.77514,0.90298
1.03647,0.33368
0.946754,0.31404
1.44264,0.51918
0.945099,0.30616
4.14873,0.95642
4.1286,0.93132
1.08721,0.3708
0.780536,0.18882
0.953439,0.36274
1.687,0.65492
2.76702,0.8765
2.43056,0.54904
1.8972,0.82402
1.74027,0.72896
2.74686,0.81596
1.89774,0.45144
0.966337,0.40196
1.73867,0.13998
1.0644,0.26654
1.69633,0.50202
1.82106,0.75168
2.74633,0.76396
1.69495,0.7021
1.44625,0.4066
1.79628,0.61214
1.79178,0.6044
0.906154,0.24846
1.85356,0.4449
4.13892,0.67186
1.9699,0.60928
0.83343,0.20982
0.837241,0.24832
0.946059,0.22344
1.4046,0.27836
1.93271,0.6641
1.9607,0.8521
1.4127,0.45832
1.88752,0.80214
1.86198,0.30412
0.826595,0.15314
1.88912,0.5755
1.69961,0.53102
1.67768,0.57658
1.09042,0.40866
1.09539,0.48542
0.956426,0.37632
0.835184,0.30776
1.66372,0.52594
1.8786,0.40184
1.04114,0.43766
2.72215,0.62254
0.847431,0.34308
0.790744,0.49556
1.97732,0.36242
1.68594,0.63048
1.81846,0.36726
1.02225,0.43372
1.09373,0.30648
1.74867,0.86354
1.69725,0.64554
1.71172,0.46188
1.82691,0.6192
1.73258,0.7347
1.07864,0.34876
0.879408,0.23912
2.02106,0.42354
1.92362,0.59682
1.77272,0.17172
1.7064,0.53912
1.74847,0.7796
1.6892,0.56958
1.667,0.39414
0.901037,0.42526
1.85161,0.42278
1.07594,0.3864
0.843712,0.52712
0.851608,0.4858
1.70755,0.5206
1.364,0.48226
0.964764,0.21478
1.02751,0.25636
1.57935,0.3629
1.07606,0.20386
1.80072,0.79612
1.75859,0.15182
1.80292,0.35414
2.1785,0.80556
1.85183,0.52102
1.7339,0.5151
0.887339,0.36392
1.07869,0.23854
0.896577,0.47528
0.831694,0.29814
0.83917,0.45572
2.52713,0.4858
1.38903,0.48952
1.43049,0.42222
2.74114,0.56962
1.96112,0.56126
1.7881,0.4915
0.906531,0.39466
1.87099,0.79796
2.0121,0.4147
1.74845,0.22348
1.83665,0.85514
1.9741,0.63622
2.71603,0.45024
1.86332,0.75638
4.14867,0.9105
0.781759,0.39688
0.950148,0.31768
1.69317,0.65306
0.889029,0.12378
2.64735,0.74588
0.909711,0.34244
1.88342,0.55252
1.78417,0.8093
2.03726,0.40034
1.78565,0.39892
2.43232,0.3219
1.86385,0.61004
0.855227,0.45544
1.96052,0.56422
1.91671,0.24722
0.790085,0.43626
0.90748,0.37366
1.096,0.39276
1.96228,0.23246
3.07859,0.90668
1.74882,0.44938
1.73154,0.70696
1.1233,0.28454
1.80266,0.46166
1.76162,0.1723
0.902947,0.1219
2.7011,0.63876
2.03546,0.48304
1.97317,0.47538
1.51034,0.33388
1.71509,0.5932
0.902059,0.20684
1.41903,0.31382
1.42707,0.35076
1.08627,0.27114
1.80348,0.65718
1.41697,0.29088
2.76881,0.78332
1.13562,0.3732
1.57417,0.38534
1.03591,0.46858
4.21203,0.9239
4.11839,0.92612
1.44508,0.51684
1.90666,0.2769
0.850744,0.51596
1.79648,0.2883
1.75117,0.26902
1.41949,0.27146
1.75128,0.54454
1.03077,0.23992
1.60245,0.42858
0.849134,0.50786
1.91689,0.45016
0.837196,0.23376
0.903223,0.28174
3.07109,0.80002
1.7303,0.6212
3.07867,0.84064
1.78103,0.65744
1.75867,0.84746
1.03103,0.19512
0.851525,0.4968
2.70657,0.61732
0.834824,0.21282
2.88149,0.7013
2.03081,0.51008
1.80263,0.60182
1.72275,0.69672
1.04164,0.44762
2.38881,0.63826
1.3817,0.48526
0.886257,0.20656
0.904889,0.40414
1.90866,0.7568
1.73014,0.37414
3.0505,0.88314
1.68583,0.53036
0.95676,0.32908
1.77276,0.22496
1.72166,0.68148
0.901315,0.38828
1.81846,0.36726
3.05901,0.8857
1.82008,0.5256
1.69229,0.58396
0.886009,0.24526
1.71594,0.58238
1.75826,0.857
1.80536,0.18376
1.70342,0.28196
0.969406,0.1559
1.95804,0.85982
1.84572,0.60968
4.14603,0.9239
1.75125,0.55068
0.841323,0.27374
1.90688,0.78726
0.897984,0.38526
1.76727,0.70406
2.75175,0.60278
1.74855,0.7749
1.74274,0.5824
1.74964,0.45098
1.66885,0.25694
0.837579,0.12672
1.43334,0.3671
1.69321,0.5668
1.95009,0.85586
2.77795,0.82548
1.72154,0.68848
0.939658,0.17454
1.51877,0.46396
1.03323,0.445
1.87444,0.39074
1.72045,0.78334
2.85349,0.71778
0.842186,0.47914
0.947826,0.25756
1.13661,0.11686
1.66581,0.25822
1.68056,0.55462
1.68364,0.39008
1.79069,0.57286
1.87019,0.63392
0.85531,0.50072
1.82663,0.80412
0.947897,0.33226
1.38621,0.42676
1.38223,0.29158
1.85239,0.16152
0.857202,0.45346
0.938303,0.15898
1.74866,0.83288
1.72495,0.6497
2.4144,0.57112
0.905752,0.45242
1.07328,0.38658
1.83678,0.64358
2.49581,0.6898
2.19696,0.43178
0.910113,0.40016
1.91714,0.55712
1.51614,0.21476
1.93127,0.61244
1.89849,0.74954
2.86837,0.71816
0.850375,0.15002
4.03884,0.92296
2.76269,0.8144
0.789221,0.3976
1.08741,0.29368
1.70912,0.43246
0.894586,0.18432
4.04412,0.92992
1.69545,0.56952
1.14612,0.50202
1.8453,0.6986
1.91682,0.52258
1.92769,0.69186
0.896148,0.41442
1.68357,0.2564
1.69102,0.62494
1.73875,0.75312
3.01699,0.57004
1.89174,0.32758
1.91536,0.68046
1.89164,0.41726
0.855475,0.49602
1.74016,0.73878
2.76721,0.7606
1.58323,0.38116
2.38635,0.59534
0.969461,0.3081
1.77553,0.60676
0.846901,0.36236
0.971463,0.20136
2.88057,0.66366
1.60488,0.54972
1.0867,0.13802
2.01885,0.42362
1.73311,0.4982
1.72918,0.13534
1.75714,0.55812
1.81053,0.52462
1.58416,0.55442
0.877414,0.2037
1.67129,0.5546
1.72566,0.62998
1.41238,0.30754
1.83161,0.38998
2.74003,0.84492
2.80879,0.72898
1.68258,0.58214
1.03118,0.2657
1.12661,0.206
2.00586,0.38002
0.957706,0.36928
1.14525,0.45684
1.42893,0.42342
2.71808,0.69576
1.8645,0.50786
2.18053,0.71242
1.71883,0.64744
1.75344,0.59662
1.42073,0.42924
0.888458,0.22196
1.98809,0.32936
4.09849,0.9388
2.2774,0.35436
0.849798,0.44688
1.89706,0.80398
2.74892,0.66978
1.06758,0.16934
1.09306,0.48934
1.85941,0.2318
2.75609,0.88004
1.70383,0.73854
0.837224,0.13036
1.36923,0.37898
1.06263,0.19044
0.90551,0.24316
0.902952,0.2201
0.888458,0.2808
1.7028,0.59984
0.981584,0.43196
5.82774,0.98038
0.943445,0.26588
0.842186,0.27836
0.935528,0.25362
1.71231,0.52098
1.74024,0.75336
1.94809,0.73822
0.833734,0.19852
1.66478,0.41428
0.838595,0.23664
1.86095,0.78504
1.85153,0.57568
4.02412,0.91588
4.06354,0.89102
1.58792,0.36008
1.71864,0.56056
0.898828,0.4771
0.774244,0.16676
1.74024,0.7497
0.841114,0.25498
2.35562,0.63114
1.84582,0.39862
1.93264,0.75702
1.36298,0.47372
1.92546,0.82518
1.58429,0.32758
1.68258,0.63216
1.82384,0.7324
1.8708,0.83278
0.893741,0.34318
1.78662,0.50286
1.08543,0.3365
2.84753,0.63754
1.74855,0.53474
1.78278,0.31846
0.901885,0.36768
0.893932,0.3193
0.951207,0.4185
0.90009,0.43552
0.888827,0.30644
1.72894,0.12624
4.16414,0.91986
1.08497,0.4828
1.72912,0.55766
1.97923,0.54868
1.92063,0.6574
1.41547,0.27112
1.83817,0.501
1.02712,0.42834
0.966731,0.39812
1.09078,0.32272
2.46081,0.6722
1.74837,0.8
1.73645,0.61924
0.879497,0.23302
2.35228,0.59772
0.789798,0.44452
0.905483,0.11456
2.7605,0.8195
1.88763,0.79968
1.81657,0.33626
1.02123,0.2474
1.68139,0.62206
1.72306,0.55316
0.896456,0.30248
1.83443,0.82172
0.850292,0.37306
0.899774,0.20412
0.950031,0.16058
1.58275,0.44568
0.912208,0.19176
1.08211,0.39498
4.1185,0.91778
1.74369,0.56508
0.772933,0.24178
1.82099,0.26734
0.955391,0.20962
0.891475,0.20688
1.71234,0.62858
3.04177,0.48478
0.897213,0.4091
1.13953,0.29828
1.79434,0.77834
1.73034,0.65192
1.87972,0.3499
2.33436,0.77762
1.77567,0.5267
1.87812,0.74586
1.79412,0.85136
1.79431,0.5223
0.908259,0.44126
0.954499,0.3038
1.40862,0.3008
1.38147,0.51256
1.70695,0.70196
2.74141,0.3903
0.915195,0.49962
3.03001,0.49442
1.73273,0.74298
1.76727,0.65456
1.90706,0.8325
1.73891,0.77718
0.907045,0.42768
1.74328,0.70866
2.40788,0.56666
1.66265,0.42766
2.82004,0.65036
1.69309,0.66536
1.83665,0.81318
0.779672,0.31108
2.02444,0.3623
0.898935,0.30936
1.60131,0.43778
1.58804,0.45508
0.845687,0.43642
1.07379,0.36512
0.852267,0.41694
0.894745,0.44086
0.889322,0.31478
0.890775,0.24538
2.75454,0.46828
2.71663,0.47938
1.07384,0.1977
1.83489,0.6213
3.03379,0.7594
1.0713,0.29142
1.75871,0.82372
1.82113,0.51446
2.35187,0.48618
4.09362,0.91312
0.899527,0.46454
1.08886,0.2076
2.76273,0.87714
1.09019,0.55826
0.894745,0.49112
1.01776,0.31154
0.887317,0.32958
2.71683,0.8665
1.82938,0.4363
0.776469,0.41034
1.71296,0.68464
2.76802,0.7514
1.70755,0.19778
1.87275,0.70314
0.955604,0.29082
1.90713,0.81876
0.775004,0.16388
0.852719,0.15252
2.40548,0.6097
1.43795,0.43874
1.12779,0.27356
2.46146,0.4921
1.87564,0.7204
2.01799,0.38894
1.14397,0.27586
1.81545,0.76908
4.213,0.82166
1.79626,0.65912
2.3154,0.72202
1.70695,0.655
1.39165,0.6065
1.06241,0.17098
1.85701,0.71128
1.08076,0.3777
0.902059,0.45892
0.961055,0.29262
1.13216,0.32038
2.16764,0.61704
1.12809,0.2389
1.80003,0.64336
1.67126,0.50996
1.9007,0.56892
1.01499,0.20646
1.66834,0.43806
0.833878,0.31958
1.78071,0.2477
2.01932,0.32668
1.08156,0.31092
1.66788,0.45132
0.889322,0.3458
0.906158,0.24292
1.85125,0.7715
2.0041,0.3999
1.71551,0.7584
0.963854,0.20418
4.04846,0.9008
1.96894,0.65128
1.44264,0.44256
1.43484,0.4483
3.04408,0.65176
1.58089,0.3405
1.12855,0.2681
0.945195,0.31396
1.74726,0.31094
1.77317,0.28036
1.7485,0.83288
1.80532,0.74748
1.73867,0.74166
