,class_id,day_week,time_day,Building,num_students,Friends
8805,126516,T,13.0,Mallinckrodt,20,0
8811,126522,T,14.0,Mallinckrodt,20,0
8817,126528,T,15.0,Mallinckrodt,46,0
8823,126534,T,16.0,Mallinckrodt,50,0
8829,126540,T,17.0,Mallinckrodt,95,0
8835,126546,T,18.0,Mallinckrodt,100,0
8841,126552,T,19.0,Mallinckrodt,60,0
8847,126558,T,20.0,Mallinckrodt,0,0
8848,126559,W,7.0,Mallinckrodt,0,0
8854,126565,W,8.0,Mallinckrodt,0,0
8860,126571,W,9.0,Mallinckrodt,0,0
8866,126577,W,10.0,Mallinckrodt,101,0
8872,126583,W,11.0,Mallinckrodt,87,0
8878,126589,W,12.0,Mallinckrodt,31,0
8884,126595,W,13.0,Mallinckrodt,111,0
8890,126601,W,14.0,Mallinckrodt,63,0
8896,126607,W,15.0,Mallinckrodt,66,0
8902,126613,W,16.0,Mallinckrodt,84,0
8908,126619,W,17.0,Mallinckrodt,49,0
8914,126625,W,18.0,Mallinckrodt,0,0
8920,126631,W,19.0,Mallinckrodt,0,0
8926,126637,W,20.0,Mallinckrodt,0,0
8927,126638,H,7.0,Mallinckrodt,0,0
8933,126644,H,8.0,Mallinckrodt,0,0
8939,126650,H,9.0,Mallinckrodt,21,0
8945,126656,H,10.0,Mallinckrodt,83,0
8951,126662,H,11.0,Mallinckrodt,83,0
8957,126668,H,12.0,Mallinckrodt,84,0
8963,126674,H,13.0,Mallinckrodt,20,0
8969,126680,H,14.0,Mallinckrodt,20,0
8975,126686,H,15.0,Mallinckrodt,30,0
8981,126692,H,16.0,Mallinckrodt,34,0
8987,126698,H,17.0,Mallinckrodt,19,0
8993,126704,H,18.0,Mallinckrodt,40,0
8999,126710,H,19.0,Mallinckrodt,0,0
9005,126716,H,20.0,Mallinckrodt,0,0
9006,126717,F,7.0,Mallinckrodt,0,0
9012,126723,F,8.0,Mallinckrodt,0,0
9018,126729,F,9.0,Mallinckrodt,0,0
9024,126735,F,10.0,Mallinckrodt,14,0
9030,126741,F,11.0,Mallinckrodt,0,0
9036,126747,F,12.0,Mallinckrodt,26,0
9042,126753,F,13.0,Mallinckrodt,53,0
9048,126759,F,14.0,Mallinckrodt,0,0
9054,126765,F,15.0,Mallinckrodt,7,0
9060,126771,F,16.0,Mallinckrodt,0,0
9066,126777,F,17.0,Mallinckrodt,0,0
9072,126783,F,18.0,Mallinckrodt,0,0
9078,126789,F,19.0,Mallinckrodt,0,0
9084,126795,F,20.0,Mallinckrodt,0,0
9085,126796,M,7.0,McDonnell,0,0
9091,126802,M,8.0,McDonnell,26,0
9097,126808,M,9.0,McDonnell,102,0
9103,126814,M,10.0,McDonnell,25,0
9109,126820,M,11.0,McDonnell,25,0
9115,126826,M,12.0,McDonnell,0,0
9121,126832,M,13.0,McDonnell,321,0
9127,126838,M,14.0,McDonnell,332,0
9133,126844,M,15.0,McDonnell,52,0
9139,126850,M,16.0,McDonnell,58,0
9145,126856,M,17.0,McDonnell,52,0
9151,126862,M,18.0,McDonnell,26,0
9157,126868,M,19.0,McDonnell,40,0
9163,126874,M,20.0,McDonnell,23,0
9164,126875,T,7.0,McDonnell,0,0
9170,126881,T,8.0,McDonnell,0,0
9176,126887,T,9.0,McDonnell,33,0
9182,126893,T,10.0,McDonnell,136,0
9188,126899,T,11.0,McDonnell,136,0
9194,126905,T,12.0,McDonnell,128,0
9200,126911,T,13.0,McDonnell,153,0
9206,126917,T,14.0,McDonnell,153,0
9212,126923,T,15.0,McDonnell,67,0
9218,126929,T,16.0,McDonnell,56,0
9224,126935,T,17.0,McDonnell,56,0
9230,126941,T,18.0,McDonnell,0,0
9236,126947,T,19.0,McDonnell,0,0
9242,126953,T,20.0,McDonnell,0,0
9243,126954,W,7.0,McDonnell,0,0
9249,126960,W,8.0,McDonnell,26,0
9255,126966,W,9.0,McDonnell,26,0
9261,126972,W,10.0,McDonnell,125,0
9267,126978,W,11.0,McDonnell,125,0
9273,126984,W,12.0,McDonnell,70,0
9279,126990,W,13.0,McDonnell,321,0
9285,126996,W,14.0,McDonnell,327,0
9291,127002,W,15.0,McDonnell,41,0
9297,127008,W,16.0,McDonnell,51,0
9303,127014,W,17.0,McDonnell,51,0
9309,127020,W,18.0,McDonnell,25,0
9315,127026,W,19.0,McDonnell,17,0
9321,127032,W,20.0,McDonnell,0,0
9322,127033,H,7.0,McDonnell,0,0
9328,127039,H,8.0,McDonnell,0,0
9334,127045,H,9.0,McDonnell,29,0
9340,127051,H,10.0,McDonnell,136,0
9346,127057,H,11.0,McDonnell,136,0
9352,127063,H,12.0,McDonnell,128,0
9358,127069,H,13.0,McDonnell,153,0
9364,127075,H,14.0,McDonnell,153,0
9370,127081,H,15.0,McDonnell,61,0
9376,127087,H,16.0,McDonnell,50,0
9382,127093,H,17.0,McDonnell,50,0
9388,127099,H,18.0,McDonnell,0,0
9394,127105,H,19.0,McDonnell,0,0
9400,127111,H,20.0,McDonnell,0,0
9401,127112,F,7.0,McDonnell,0,0
9407,127118,F,8.0,McDonnell,0,0
9413,127124,F,9.0,McDonnell,76,0
9419,127130,F,10.0,McDonnell,100,0
9425,127136,F,11.0,McDonnell,100,0
9431,127142,F,12.0,McDonnell,0,0
9437,127148,F,13.0,McDonnell,0,0
9443,127154,F,14.0,McDonnell,0,0
9449,127160,F,15.0,McDonnell,0,0
9455,127166,F,16.0,McDonnell,0,0
9461,127172,F,17.0,McDonnell,0,0
9467,127178,F,18.0,McDonnell,0,0
9473,127184,F,19.0,McDonnell,0,0
9479,127190,F,20.0,McDonnell,0,0
9480,127191,M,7.0,McMillan,0,0
9486,127197,M,8.0,McMillan,0,0
9492,127203,M,9.0,McMillan,0,0
9498,127209,M,10.0,McMillan,0,0
9504,127215,M,11.0,McMillan,0,0
9510,127221,M,12.0,McMillan,0,0
9516,127227,M,13.0,McMillan,18,0
9522,127233,M,14.0,McMillan,18,0
9528,127239,M,15.0,McMillan,0,0
9534,127245,M,16.0,McMillan,204,0
9540,127251,M,17.0,McMillan,9,0
9546,127257,M,18.0,McMillan,0,0
9552,127263,M,19.0,McMillan,0,0
9558,127269,M,20.0,McMillan,0,0
9559,127270,T,7.0,McMillan,0,0
9565,127276,T,8.0,McMillan,0,0
9571,127282,T,9.0,McMillan,0,0
9577,127288,T,10.0,McMillan,106,0
9583,127294,T,11.0,McMillan,106,0
9589,127300,T,12.0,McMillan,38,0
9595,127306,T,13.0,McMillan,0,0
9601,127312,T,14.0,McMillan,0,0
9607,127318,T,15.0,McMillan,51,0
9613,127324,T,16.0,McMillan,27,0
9619,127330,T,17.0,McMillan,27,0
9625,127336,T,18.0,McMillan,0,0
9631,127342,T,19.0,McMillan,0,0
9637,127348,T,20.0,McMillan,0,0
9638,127349,W,7.0,McMillan,0,0
9644,127355,W,8.0,McMillan,0,0
9650,127361,W,9.0,McMillan,21,0
9656,127367,W,10.0,McMillan,21,0
9662,127373,W,11.0,McMillan,21,0
9668,127379,W,12.0,McMillan,0,0
9674,127385,W,13.0,McMillan,18,0
9680,127391,W,14.0,McMillan,18,0
9686,127397,W,15.0,McMillan,0,0
9692,127403,W,16.0,McMillan,204,0
9698,127409,W,17.0,McMillan,9,0
9704,127415,W,18.0,McMillan,83,0
9710,127421,W,19.0,McMillan,83,0
9716,127427,W,20.0,McMillan,83,0
9717,127428,H,7.0,McMillan,0,0
9723,127434,H,8.0,McMillan,0,0
9729,127440,H,9.0,McMillan,0,0
9735,127446,H,10.0,McMillan,106,0
9741,127452,H,11.0,McMillan,106,0
9747,127458,H,12.0,McMillan,38,0
9753,127464,H,13.0,McMillan,0,0
9759,127470,H,14.0,McMillan,0,0
9765,127476,H,15.0,McMillan,73,0
9771,127482,H,16.0,McMillan,45,0
9777,127488,H,17.0,McMillan,45,0
9783,127494,H,18.0,McMillan,0,0
9789,127500,H,19.0,McMillan,0,0
9795,127506,H,20.0,McMillan,0,0
9796,127507,F,7.0,McMillan,0,0
9802,127513,F,8.0,McMillan,0,0
9808,127519,F,9.0,McMillan,15,0
9814,127525,F,10.0,McMillan,15,0
9820,127531,F,11.0,McMillan,15,0
9826,127537,F,12.0,McMillan,0,0
9832,127543,F,13.0,McMillan,0,0
9838,127549,F,14.0,McMillan,0,0
9844,127555,F,15.0,McMillan,0,0
9850,127561,F,16.0,McMillan,0,0
9856,127567,F,17.0,McMillan,0,0
9862,127573,F,18.0,McMillan,0,0
9868,127579,F,19.0,McMillan,0,0
9874,127585,F,20.0,McMillan,0,0
9875,127586,M,7.0,Rebstock,0,0
9881,127592,M,8.0,Rebstock,0,0
9887,127598,M,9.0,Rebstock,0,0
9893,127604,M,10.0,Rebstock,24,0
9899,127610,M,11.0,Rebstock,24,0
9905,127616,M,12.0,Rebstock,788,0
9911,127622,M,13.0,Rebstock,532,0
9917,127628,M,14.0,Rebstock,504,0
9923,127634,M,15.0,Rebstock,70,0
9929,127640,M,16.0,Rebstock,111,0
9935,127646,M,17.0,Rebstock,12,0
9941,127652,M,18.0,Rebstock,12,0
9947,127658,M,19.0,Rebstock,0,0
9953,127664,M,20.0,Rebstock,0,0
9954,127665,T,7.0,Rebstock,0,0
9960,127671,T,8.0,Rebstock,0,0
9966,127677,T,9.0,Rebstock,0,0
9972,127683,T,10.0,Rebstock,146,0
9978,127689,T,11.0,Rebstock,146,0
9984,127695,T,12.0,Rebstock,62,0
9990,127701,T,13.0,Rebstock,162,0
9996,127707,T,14.0,Rebstock,162,0
10002,127713,T,15.0,Rebstock,122,0
10008,127719,T,16.0,Rebstock,104,0
10014,127725,T,17.0,Rebstock,11,0
10020,127731,T,18.0,Rebstock,11,0
10026,127737,T,19.0,Rebstock,0,0
10032,127743,T,20.0,Rebstock,0,0
10033,127744,W,7.0,Rebstock,0,0
10039,127750,W,8.0,Rebstock,0,0
10045,127756,W,9.0,Rebstock,0,0
10051,127762,W,10.0,Rebstock,0,0
10057,127768,W,11.0,Rebstock,0,0
10063,127774,W,12.0,Rebstock,764,0
10069,127780,W,13.0,Rebstock,508,0
10075,127786,W,14.0,Rebstock,456,0
10081,127792,W,15.0,Rebstock,46,0
10087,127798,W,16.0,Rebstock,0,0
10093,127804,W,17.0,Rebstock,22,0
10099,127810,W,18.0,Rebstock,22,0
10105,127816,W,19.0,Rebstock,0,0
10111,127822,W,20.0,Rebstock,0,0
10112,127823,H,7.0,Rebstock,0,0
10118,127829,H,8.0,Rebstock,0,0
10124,127835,H,9.0,Rebstock,0,0
10130,127841,H,10.0,Rebstock,146,0
10136,127847,H,11.0,Rebstock,146,0
10142,127853,H,12.0,Rebstock,62,0
10148,127859,H,13.0,Rebstock,162,0
10154,127865,H,14.0,Rebstock,162,0
10160,127871,H,15.0,Rebstock,122,0
10166,127877,H,16.0,Rebstock,0,0
10172,127883,H,17.0,Rebstock,1,0
10178,127889,H,18.0,Rebstock,1,0
10184,127895,H,19.0,Rebstock,0,0
10190,127901,H,20.0,Rebstock,0,0
10191,127902,F,7.0,Rebstock,0,0
10197,127908,F,8.0,Rebstock,0,0
10203,127914,F,9.0,Rebstock,0,0
10209,127920,F,10.0,Rebstock,24,0
10215,127926,F,11.0,Rebstock,24,0
10221,127932,F,12.0,Rebstock,232,0
10227,127938,F,13.0,Rebstock,24,0
10233,127944,F,14.0,Rebstock,48,0
10239,127950,F,15.0,Rebstock,70,0
10245,127956,F,16.0,Rebstock,0,0
10251,127962,F,17.0,Rebstock,0,0
10257,127968,F,18.0,Rebstock,0,0
10263,127974,F,19.0,Rebstock,0,0
10269,127980,F,20.0,Rebstock,0,0
10270,127981,M,7.0,Ridgley,0,0
10276,127987,M,8.0,Ridgley,0,0
10282,127993,M,9.0,Ridgley,18,0
10288,127999,M,10.0,Ridgley,26,0
10294,128005,M,11.0,Ridgley,7,0
10300,128011,M,12.0,Ridgley,1,0
10306,128017,M,13.0,Ridgley,9,0
10312,128023,M,14.0,Ridgley,0,0
10318,128029,M,15.0,Ridgley,6,0
10324,128035,M,16.0,Ridgley,18,0
10330,128041,M,17.0,Ridgley,18,0
10336,128047,M,18.0,Ridgley,0,0
10342,128053,M,19.0,Ridgley,0,0
10348,128059,M,20.0,Ridgley,0,0
10349,128060,T,7.0,Ridgley,0,0
10355,128066,T,8.0,Ridgley,0,0
10361,128072,T,9.0,Ridgley,4,0
10367,128078,T,10.0,Ridgley,26,0
10373,128084,T,11.0,Ridgley,20,0
10379,128090,T,12.0,Ridgley,8,0
10385,128096,T,13.0,Ridgley,0,0
10391,128102,T,14.0,Ridgley,0,0
10397,128108,T,15.0,Ridgley,91,0
10403,128114,T,16.0,Ridgley,10,0
10409,128120,T,17.0,Ridgley,10,0
10415,128126,T,18.0,Ridgley,0,0
10421,128132,T,19.0,Ridgley,0,0
10427,128138,T,20.0,Ridgley,0,0
10428,128139,W,7.0,Ridgley,0,0
10434,128145,W,8.0,Ridgley,0,0
10440,128151,W,9.0,Ridgley,18,0
10446,128157,W,10.0,Ridgley,26,0
10452,128163,W,11.0,Ridgley,7,0
10458,128169,W,12.0,Ridgley,0,0
10464,128175,W,13.0,Ridgley,6,0
10470,128181,W,14.0,Ridgley,0,0
10476,128187,W,15.0,Ridgley,6,0
10482,128193,W,16.0,Ridgley,18,0
10488,128199,W,17.0,Ridgley,18,0
10494,128205,W,18.0,Ridgley,0,0
10500,128211,W,19.0,Ridgley,0,0
10506,128217,W,20.0,Ridgley,0,0
10507,128218,H,7.0,Ridgley,0,0
10513,128224,H,8.0,Ridgley,0,0
10519,128230,H,9.0,Ridgley,4,0
10525,128236,H,10.0,Ridgley,26,0
10531,128242,H,11.0,Ridgley,20,0
10537,128248,H,12.0,Ridgley,8,0
10543,128254,H,13.0,Ridgley,0,0
10549,128260,H,14.0,Ridgley,0,0
10555,128266,H,15.0,Ridgley,91,0
10561,128272,H,16.0,Ridgley,10,0
10567,128278,H,17.0,Ridgley,10,0
10573,128284,H,18.0,Ridgley,0,0
10579,128290,H,19.0,Ridgley,0,0
10585,128296,H,20.0,Ridgley,0,0
10586,128297,F,7.0,Ridgley,0,0
10592,128303,F,8.0,Ridgley,0,0
10598,128309,F,9.0,Ridgley,18,0
10604,128315,F,10.0,Ridgley,20,0
10610,128321,F,11.0,Ridgley,7,0
10616,128327,F,12.0,Ridgley,0,0
10622,128333,F,13.0,Ridgley,6,0
10628,128339,F,14.0,Ridgley,0,0
10634,128345,F,15.0,Ridgley,6,0
10640,128351,F,16.0,Ridgley,0,0
10646,128357,F,17.0,Ridgley,0,0
10652,128363,F,18.0,Ridgley,0,0
10658,128369,F,19.0,Ridgley,0,0
10664,128375,F,20.0,Ridgley,0,0
10665,128376,M,7.0,Rudolph,0,0
10671,128382,M,8.0,Rudolph,0,0
10677,128388,M,9.0,Rudolph,18,0
10683,128394,M,10.0,Rudolph,25,0
10689,128400,M,11.0,Rudolph,28,0
10695,128406,M,12.0,Rudolph,74,0
10701,128412,M,13.0,Rudolph,31,0
10707,128418,M,14.0,Rudolph,31,0
10713,128424,M,15.0,Rudolph,104,0
10719,128430,M,16.0,Rudolph,76,0
10725,128436,M,17.0,Rudolph,42,0
10731,128442,M,18.0,Rudolph,0,0
10737,128448,M,19.0,Rudolph,0,0
10743,128454,M,20.0,Rudolph,0,0
10744,128455,T,7.0,Rudolph,0,0
10750,128461,T,8.0,Rudolph,0,0
10756,128467,T,9.0,Rudolph,0,0
10762,128473,T,10.0,Rudolph,28,0
10768,128479,T,11.0,Rudolph,28,0
10774,128485,T,12.0,Rudolph,0,0
10780,128491,T,13.0,Rudolph,18,0
10786,128497,T,14.0,Rudolph,18,0
10792,128503,T,15.0,Rudolph,67,0
10798,128509,T,16.0,Rudolph,44,0
10804,128515,T,17.0,Rudolph,44,0
10810,128521,T,18.0,Rudolph,32,0
10816,128527,T,19.0,Rudolph,32,0
10822,128533,T,20.0,Rudolph,0,0
10823,128534,W,7.0,Rudolph,0,0
10829,128540,W,8.0,Rudolph,0,0
10835,128546,W,9.0,Rudolph,18,0
10841,128552,W,10.0,Rudolph,25,0
10847,128558,W,11.0,Rudolph,28,0
10853,128564,W,12.0,Rudolph,74,0
10859,128570,W,13.0,Rudolph,49,0
10865,128576,W,14.0,Rudolph,49,0
10871,128582,W,15.0,Rudolph,70,0
10877,128588,W,16.0,Rudolph,37,0
10883,128594,W,17.0,Rudolph,37,0
10889,128600,W,18.0,Rudolph,0,0
10895,128606,W,19.0,Rudolph,0,0
10901,128612,W,20.0,Rudolph,0,0
10902,128613,H,7.0,Rudolph,0,0
10908,128619,H,8.0,Rudolph,0,0
10914,128625,H,9.0,Rudolph,0,0
10920,128631,H,10.0,Rudolph,28,0
10926,128637,H,11.0,Rudolph,28,0
10932,128643,H,12.0,Rudolph,0,0
10938,128649,H,13.0,Rudolph,18,0
10944,128655,H,14.0,Rudolph,18,0
10950,128661,H,15.0,Rudolph,64,0
10956,128667,H,16.0,Rudolph,12,0
10962,128673,H,17.0,Rudolph,12,0
10968,128679,H,18.0,Rudolph,0,0
10974,128685,H,19.0,Rudolph,0,0
10980,128691,H,20.0,Rudolph,0,0
10981,128692,F,7.0,Rudolph,0,0
10987,128698,F,8.0,Rudolph,0,0
10993,128704,F,9.0,Rudolph,0,0
10999,128710,F,10.0,Rudolph,10,0
11005,128716,F,11.0,Rudolph,13,0
11011,128722,F,12.0,Rudolph,2,0
11017,128728,F,13.0,Rudolph,18,0
11023,128734,F,14.0,Rudolph,18,0
11029,128740,F,15.0,Rudolph,8,0
11035,128746,F,16.0,Rudolph,0,0
11041,128752,F,17.0,Rudolph,0,0
11047,128758,F,18.0,Rudolph,0,0
11053,128764,F,19.0,Rudolph,0,0
11059,128770,F,20.0,Rudolph,0,0
11060,128771,M,7.0,S40 Lien,0,0
11066,128777,M,8.0,S40 Lien,0,0
11072,128783,M,9.0,S40 Lien,0,0
11078,128789,M,10.0,S40 Lien,0,0
11084,128795,M,11.0,S40 Lien,0,0
11090,128801,M,12.0,S40 Lien,0,0
11096,128807,M,13.0,S40 Lien,0,0
11102,128813,M,14.0,S40 Lien,0,0
11108,128819,M,15.0,S40 Lien,0,0
11114,128825,M,16.0,S40 Lien,0,0
11120,128831,M,17.0,S40 Lien,0,0
11126,128837,M,18.0,S40 Lien,0,0
11132,128843,M,19.0,S40 Lien,0,0
11138,128849,M,20.0,S40 Lien,0,0
11139,128850,T,7.0,S40 Lien,0,0
11145,128856,T,8.0,S40 Lien,0,0
11151,128862,T,9.0,S40 Lien,0,0
11157,128868,T,10.0,S40 Lien,0,0
11163,128874,T,11.0,S40 Lien,0,0
11169,128880,T,12.0,S40 Lien,0,0
11175,128886,T,13.0,S40 Lien,0,0
11181,128892,T,14.0,S40 Lien,0,0
11187,128898,T,15.0,S40 Lien,0,0
11193,128904,T,16.0,S40 Lien,0,0
11199,128910,T,17.0,S40 Lien,2,0
11205,128916,T,18.0,S40 Lien,2,0
11211,128922,T,19.0,S40 Lien,0,0
11217,128928,T,20.0,S40 Lien,0,0
11218,128929,W,7.0,S40 Lien,0,0
11224,128935,W,8.0,S40 Lien,0,0
11230,128941,W,9.0,S40 Lien,0,0
11236,128947,W,10.0,S40 Lien,0,0
11242,128953,W,11.0,S40 Lien,0,0
11248,128959,W,12.0,S40 Lien,0,0
11254,128965,W,13.0,S40 Lien,0,0
11260,128971,W,14.0,S40 Lien,0,0
11266,128977,W,15.0,S40 Lien,0,0
11272,128983,W,16.0,S40 Lien,0,0
11278,128989,W,17.0,S40 Lien,0,0
11284,128995,W,18.0,S40 Lien,0,0
11290,129001,W,19.0,S40 Lien,0,0
11296,129007,W,20.0,S40 Lien,0,0
11297,129008,H,7.0,S40 Lien,0,0
11303,129014,H,8.0,S40 Lien,0,0
11309,129020,H,9.0,S40 Lien,0,0
11315,129026,H,10.0,S40 Lien,0,0
11321,129032,H,11.0,S40 Lien,0,0
11327,129038,H,12.0,S40 Lien,0,0
11333,129044,H,13.0,S40 Lien,0,0
11339,129050,H,14.0,S40 Lien,0,0
11345,129056,H,15.0,S40 Lien,0,0
11351,129062,H,16.0,S40 Lien,0,0
11357,129068,H,17.0,S40 Lien,8,0
11363,129074,H,18.0,S40 Lien,8,0
11369,129080,H,19.0,S40 Lien,0,0
11375,129086,H,20.0,S40 Lien,0,0
11376,129087,F,7.0,S40 Lien,0,0
11382,129093,F,8.0,S40 Lien,0,0
11388,129099,F,9.0,S40 Lien,0,0
11394,129105,F,10.0,S40 Lien,0,0
11400,129111,F,11.0,S40 Lien,0,0
11406,129117,F,12.0,S40 Lien,0,0
11412,129123,F,13.0,S40 Lien,0,0
11418,129129,F,14.0,S40 Lien,0,0
11424,129135,F,15.0,S40 Lien,0,0
11430,129141,F,16.0,S40 Lien,0,0
11436,129147,F,17.0,S40 Lien,0,0
11442,129153,F,18.0,S40 Lien,0,0
11448,129159,F,19.0,S40 Lien,0,0
11454,129165,F,20.0,S40 Lien,0,0
11455,129166,M,7.0,Schnuck Pav,0,0
11461,129172,M,8.0,Schnuck Pav,0,0
11467,129178,M,9.0,Schnuck Pav,0,0
11473,129184,M,10.0,Schnuck Pav,0,0
11479,129190,M,11.0,Schnuck Pav,0,0
11485,129196,M,12.0,Schnuck Pav,14,0
11491,129202,M,13.0,Schnuck Pav,0,0
11497,129208,M,14.0,Schnuck Pav,0,0
11503,129214,M,15.0,Schnuck Pav,0,0
11509,129220,M,16.0,Schnuck Pav,0,0
11515,129226,M,17.0,Schnuck Pav,0,0
11521,129232,M,18.0,Schnuck Pav,0,0
11527,129238,M,19.0,Schnuck Pav,0,0
11533,129244,M,20.0,Schnuck Pav,0,0
11534,129245,T,7.0,Schnuck Pav,0,0
11540,129251,T,8.0,Schnuck Pav,0,0
11546,129257,T,9.0,Schnuck Pav,38,0
11552,129263,T,10.0,Schnuck Pav,0,0
11558,129269,T,11.0,Schnuck Pav,0,0
11564,129275,T,12.0,Schnuck Pav,0,0
11570,129281,T,13.0,Schnuck Pav,24,0
11576,129287,T,14.0,Schnuck Pav,24,0
11582,129293,T,15.0,Schnuck Pav,0,0
11588,129299,T,16.0,Schnuck Pav,11,0
11594,129305,T,17.0,Schnuck Pav,11,0
11600,129311,T,18.0,Schnuck Pav,0,0
11606,129317,T,19.0,Schnuck Pav,0,0
11612,129323,T,20.0,Schnuck Pav,0,0
11613,129324,W,7.0,Schnuck Pav,0,0
11619,129330,W,8.0,Schnuck Pav,0,0
11625,129336,W,9.0,Schnuck Pav,0,0
11631,129342,W,10.0,Schnuck Pav,0,0
11637,129348,W,11.0,Schnuck Pav,0,0
11643,129354,W,12.0,Schnuck Pav,14,0
11649,129360,W,13.0,Schnuck Pav,0,0
11655,129366,W,14.0,Schnuck Pav,0,0
11661,129372,W,15.0,Schnuck Pav,0,0
11667,129378,W,16.0,Schnuck Pav,19,0
11673,129384,W,17.0,Schnuck Pav,19,0
11679,129390,W,18.0,Schnuck Pav,19,0
11685,129396,W,19.0,Schnuck Pav,0,0
11691,129402,W,20.0,Schnuck Pav,0,0
11692,129403,H,7.0,Schnuck Pav,0,0
11698,129409,H,8.0,Schnuck Pav,0,0
11704,129415,H,9.0,Schnuck Pav,38,0
11710,129421,H,10.0,Schnuck Pav,0,0
11716,129427,H,11.0,Schnuck Pav,0,0
11722,129433,H,12.0,Schnuck Pav,0,0
11728,129439,H,13.0,Schnuck Pav,24,0
11734,129445,H,14.0,Schnuck Pav,24,0
11740,129451,H,15.0,Schnuck Pav,0,0
11746,129457,H,16.0,Schnuck Pav,11,0
11752,129463,H,17.0,Schnuck Pav,11,0
11758,129469,H,18.0,Schnuck Pav,0,0
11764,129475,H,19.0,Schnuck Pav,0,0
11770,129481,H,20.0,Schnuck Pav,0,0
11771,129482,F,7.0,Schnuck Pav,0,0
11777,129488,F,8.0,Schnuck Pav,0,0
11783,129494,F,9.0,Schnuck Pav,0,0
11789,129500,F,10.0,Schnuck Pav,0,0
11795,129506,F,11.0,Schnuck Pav,0,0
11801,129512,F,12.0,Schnuck Pav,0,0
11807,129518,F,13.0,Schnuck Pav,0,0
11813,129524,F,14.0,Schnuck Pav,0,0
11819,129530,F,15.0,Schnuck Pav,0,0
11825,129536,F,16.0,Schnuck Pav,0,0
11831,129542,F,17.0,Schnuck Pav,0,0
11837,129548,F,18.0,Schnuck Pav,0,0
11843,129554,F,19.0,Schnuck Pav,0,0
11849,129560,F,20.0,Schnuck Pav,0,0
11850,129561,M,7.0,Seigle,0,0
11856,129567,M,8.0,Seigle,0,0
11862,129573,M,9.0,Seigle,223,0
11868,129579,M,10.0,Seigle,647,0
11874,129585,M,11.0,Seigle,647,0
11880,129591,M,12.0,Seigle,118,0
11886,129597,M,13.0,Seigle,188,0
11892,129603,M,14.0,Seigle,194,0
11898,129609,M,15.0,Seigle,394,0
11904,129615,M,16.0,Seigle,254,0
11910,129621,M,17.0,Seigle,243,0
11916,129627,M,18.0,Seigle,212,0
11922,129633,M,19.0,Seigle,186,0
11928,129639,M,20.0,Seigle,150,0
11929,129640,T,7.0,Seigle,0,0
11935,129646,T,8.0,Seigle,0,0
11941,129652,T,9.0,Seigle,49,0
11947,129658,T,10.0,Seigle,247,0
11953,129664,T,11.0,Seigle,247,0
11959,129670,T,12.0,Seigle,264,0
11965,129676,T,13.0,Seigle,633,0
11971,129682,T,14.0,Seigle,633,0
11977,129688,T,15.0,Seigle,335,0
11983,129694,T,16.0,Seigle,405,0
11989,129700,T,17.0,Seigle,411,0
11995,129706,T,18.0,Seigle,134,0
12001,129712,T,19.0,Seigle,248,0
12007,129718,T,20.0,Seigle,114,0
12008,129719,W,7.0,Seigle,0,0
12014,129725,W,8.0,Seigle,0,0
12020,129731,W,9.0,Seigle,223,0
12026,129737,W,10.0,Seigle,647,0
12032,129743,W,11.0,Seigle,647,0
12038,129749,W,12.0,Seigle,150,0
12044,129755,W,13.0,Seigle,200,0
12050,129761,W,14.0,Seigle,188,0
12056,129767,W,15.0,Seigle,406,0
12062,129773,W,16.0,Seigle,366,0
12068,129779,W,17.0,Seigle,367,0
12074,129785,W,18.0,Seigle,189,0
12080,129791,W,19.0,Seigle,36,0
12086,129797,W,20.0,Seigle,0,0
12087,129798,H,7.0,Seigle,0,0
12093,129804,H,8.0,Seigle,0,0
12099,129810,H,9.0,Seigle,49,0
12105,129816,H,10.0,Seigle,253,0
12111,129822,H,11.0,Seigle,253,0
12117,129828,H,12.0,Seigle,270,0
12123,129834,H,13.0,Seigle,622,0
12129,129840,H,14.0,Seigle,622,0
12135,129846,H,15.0,Seigle,302,0
12141,129852,H,16.0,Seigle,406,0
12147,129858,H,17.0,Seigle,406,0
12153,129864,H,18.0,Seigle,190,0
12159,129870,H,19.0,Seigle,105,0
12165,129876,H,20.0,Seigle,0,0
12166,129877,F,7.0,Seigle,0,0
12172,129883,F,8.0,Seigle,0,0
12178,129889,F,9.0,Seigle,79,0
12184,129895,F,10.0,Seigle,43,0
12190,129901,F,11.0,Seigle,63,0
12196,129907,F,12.0,Seigle,58,0
12202,129913,F,13.0,Seigle,76,0
12208,129919,F,14.0,Seigle,76,0
12214,129925,F,15.0,Seigle,117,0
12220,129931,F,16.0,Seigle,0,0
12226,129937,F,17.0,Seigle,0,0
12232,129943,F,18.0,Seigle,0,0
12238,129949,F,19.0,Seigle,0,0
12244,129955,F,20.0,Seigle,0,0
12245,129956,M,7.0,Sever,0,0
12251,129962,M,8.0,Sever,0,0
12257,129968,M,9.0,Sever,24,0
12263,129974,M,10.0,Sever,18,0
12269,129980,M,11.0,Sever,18,0
12275,129986,M,12.0,Sever,0,0
12281,129992,M,13.0,Sever,0,0
12287,129998,M,14.0,Sever,0,0
12293,130004,M,15.0,Sever,32,0
12299,130010,M,16.0,Sever,0,0
12305,130016,M,17.0,Sever,0,0
12311,130022,M,18.0,Sever,0,0
12317,130028,M,19.0,Sever,0,0
