time_day,Building,day_week,num_students
12.0,Stix,M,0
12.1,Stix,M,0
12.2,Stix,M,0
12.3,Stix,M,0
12.4,Stix,M,0
12.5,Stix,M,0
13.0,Stix,M,0
13.1,Stix,M,0
13.2,Stix,M,0
13.3,Stix,M,0
13.4,Stix,M,0
13.5,Stix,M,0
14.0,Stix,M,0
14.1,Stix,M,0
14.2,Stix,M,0
14.3,Stix,M,0
14.4,Stix,M,0
14.5,Stix,M,0
15.0,Stix,M,0
15.1,Stix,M,0
15.2,Stix,M,0
15.3,Stix,M,0
15.4,Stix,M,0
15.5,Stix,M,0
16.0,Stix,M,0
16.1,Stix,M,0
16.2,Stix,M,0
16.3,Stix,M,0
16.4,Stix,M,0
16.5,Stix,M,0
17.0,Stix,M,0
17.1,Stix,M,0
17.2,Stix,M,0
17.3,Stix,M,0
17.4,Stix,M,0
17.5,Stix,M,0
18.0,Stix,M,0
18.1,Stix,M,0
18.2,Stix,M,0
18.3,Stix,M,0
18.4,Stix,M,0
18.5,Stix,M,0
19.0,Stix,M,0
19.1,Stix,M,0
19.2,Stix,M,0
19.3,Stix,M,0
19.4,Stix,M,0
19.5,Stix,M,0
20.0,Stix,M,0
7.0,Stix,T,0
7.1,Stix,T,0
7.2,Stix,T,0
7.3,Stix,T,0
7.4,Stix,T,0
7.5,Stix,T,0
8.0,Stix,T,0
8.1,Stix,T,0
8.2,Stix,T,0
8.3,Stix,T,0
8.4,Stix,T,0
8.5,Stix,T,0
9.0,Stix,T,0
9.1,Stix,T,0
9.2,Stix,T,0
9.3,Stix,T,0
9.4,Stix,T,0
9.5,Stix,T,16
10.0,Stix,T,0
10.1,Stix,T,0
10.2,Stix,T,0
10.3,Stix,T,0
10.4,Stix,T,0
10.5,Stix,T,0
11.0,Stix,T,0
11.1,Stix,T,0
11.2,Stix,T,0
11.3,Stix,T,0
11.4,Stix,T,0
11.5,Stix,T,0
12.0,Stix,T,0
12.1,Stix,T,0
12.2,Stix,T,0
12.3,Stix,T,0
12.4,Stix,T,0
12.5,Stix,T,0
13.0,Stix,T,0
13.1,Stix,T,0
13.2,Stix,T,0
13.3,Stix,T,0
13.4,Stix,T,0
13.5,Stix,T,0
14.0,Stix,T,0
14.1,Stix,T,0
14.2,Stix,T,0
14.3,Stix,T,0
14.4,Stix,T,0
14.5,Stix,T,0
15.0,Stix,T,0
15.1,Stix,T,0
15.2,Stix,T,0
15.3,Stix,T,0
15.4,Stix,T,0
15.5,Stix,T,0
16.0,Stix,T,0
16.1,Stix,T,0
16.2,Stix,T,0
16.3,Stix,T,0
16.4,Stix,T,0
16.5,Stix,T,0
17.0,Stix,T,0
17.1,Stix,T,0
17.2,Stix,T,0
17.3,Stix,T,0
17.4,Stix,T,0
17.5,Stix,T,0
18.0,Stix,T,0
18.1,Stix,T,0
18.2,Stix,T,0
18.3,Stix,T,0
18.4,Stix,T,0
18.5,Stix,T,0
19.0,Stix,T,0
19.1,Stix,T,0
19.2,Stix,T,0
19.3,Stix,T,0
19.4,Stix,T,0
19.5,Stix,T,0
20.0,Stix,T,0
7.0,Stix,W,0
7.1,Stix,W,0
7.2,Stix,W,0
7.3,Stix,W,0
7.4,Stix,W,0
7.5,Stix,W,0
8.0,Stix,W,0
8.1,Stix,W,0
8.2,Stix,W,0
8.3,Stix,W,0
8.4,Stix,W,0
8.5,Stix,W,0
9.0,Stix,W,0
9.1,Stix,W,0
9.2,Stix,W,0
9.3,Stix,W,0
9.4,Stix,W,0
9.5,Stix,W,0
10.0,Stix,W,0
10.1,Stix,W,0
10.2,Stix,W,0
10.3,Stix,W,0
10.4,Stix,W,0
10.5,Stix,W,0
11.0,Stix,W,0
11.1,Stix,W,0
11.2,Stix,W,0
11.3,Stix,W,0
11.4,Stix,W,0
11.5,Stix,W,0
12.0,Stix,W,0
12.1,Stix,W,0
12.2,Stix,W,0
12.3,Stix,W,0
12.4,Stix,W,0
12.5,Stix,W,0
13.0,Stix,W,0
13.1,Stix,W,0
13.2,Stix,W,0
13.3,Stix,W,0
13.4,Stix,W,0
13.5,Stix,W,0
14.0,Stix,W,0
14.1,Stix,W,0
14.2,Stix,W,0
14.3,Stix,W,0
14.4,Stix,W,0
14.5,Stix,W,0
15.0,Stix,W,0
15.1,Stix,W,0
15.2,Stix,W,0
15.3,Stix,W,0
15.4,Stix,W,0
15.5,Stix,W,0
16.0,Stix,W,0
16.1,Stix,W,0
16.2,Stix,W,0
16.3,Stix,W,0
16.4,Stix,W,0
16.5,Stix,W,0
17.0,Stix,W,0
17.1,Stix,W,0
17.2,Stix,W,0
17.3,Stix,W,0
17.4,Stix,W,0
17.5,Stix,W,0
18.0,Stix,W,0
18.1,Stix,W,0
18.2,Stix,W,0
18.3,Stix,W,0
18.4,Stix,W,0
18.5,Stix,W,0
19.0,Stix,W,0
19.1,Stix,W,0
19.2,Stix,W,0
19.3,Stix,W,0
19.4,Stix,W,0
19.5,Stix,W,0
20.0,Stix,W,0
7.0,Stix,H,0
7.1,Stix,H,0
7.2,Stix,H,0
7.3,Stix,H,0
7.4,Stix,H,0
7.5,Stix,H,0
8.0,Stix,H,0
8.1,Stix,H,0
8.2,Stix,H,0
8.3,Stix,H,0
8.4,Stix,H,0
8.5,Stix,H,0
9.0,Stix,H,0
9.1,Stix,H,0
9.2,Stix,H,0
9.3,Stix,H,0
9.4,Stix,H,0
9.5,Stix,H,0
10.0,Stix,H,0
10.1,Stix,H,0
10.2,Stix,H,0
10.3,Stix,H,0
10.4,Stix,H,0
10.5,Stix,H,0
11.0,Stix,H,0
11.1,Stix,H,0
11.2,Stix,H,0
11.3,Stix,H,0
11.4,Stix,H,0
11.5,Stix,H,0
12.0,Stix,H,0
12.1,Stix,H,0
12.2,Stix,H,0
12.3,Stix,H,0
12.4,Stix,H,0
12.5,Stix,H,0
13.0,Stix,H,0
13.1,Stix,H,0
13.2,Stix,H,0
13.3,Stix,H,0
13.4,Stix,H,0
13.5,Stix,H,0
14.0,Stix,H,0
14.1,Stix,H,0
14.2,Stix,H,0
14.3,Stix,H,0
14.4,Stix,H,0
14.5,Stix,H,0
15.0,Stix,H,0
15.1,Stix,H,0
15.2,Stix,H,0
15.3,Stix,H,0
15.4,Stix,H,0
15.5,Stix,H,0
16.0,Stix,H,0
16.1,Stix,H,0
16.2,Stix,H,0
16.3,Stix,H,0
16.4,Stix,H,0
16.5,Stix,H,17
17.0,Stix,H,0
17.1,Stix,H,0
17.2,Stix,H,0
17.3,Stix,H,0
17.4,Stix,H,0
17.5,Stix,H,0
18.0,Stix,H,0
18.1,Stix,H,0
18.2,Stix,H,0
18.3,Stix,H,0
18.4,Stix,H,0
18.5,Stix,H,0
19.0,Stix,H,0
19.1,Stix,H,0
19.2,Stix,H,0
19.3,Stix,H,0
19.4,Stix,H,0
19.5,Stix,H,0
20.0,Stix,H,0
7.0,Stix,F,0
7.1,Stix,F,0
7.2,Stix,F,0
7.3,Stix,F,0
7.4,Stix,F,0
7.5,Stix,F,0
8.0,Stix,F,0
8.1,Stix,F,0
8.2,Stix,F,0
8.3,Stix,F,0
8.4,Stix,F,0
8.5,Stix,F,0
9.0,Stix,F,0
9.1,Stix,F,0
9.2,Stix,F,0
9.3,Stix,F,0
9.4,Stix,F,0
9.5,Stix,F,0
10.0,Stix,F,0
10.1,Stix,F,0
10.2,Stix,F,0
10.3,Stix,F,0
10.4,Stix,F,0
10.5,Stix,F,0
11.0,Stix,F,0
11.1,Stix,F,0
11.2,Stix,F,0
11.3,Stix,F,0
11.4,Stix,F,0
11.5,Stix,F,0
12.0,Stix,F,0
12.1,Stix,F,0
12.2,Stix,F,0
12.3,Stix,F,0
12.4,Stix,F,0
12.5,Stix,F,0
13.0,Stix,F,0
13.1,Stix,F,0
13.2,Stix,F,0
13.3,Stix,F,0
13.4,Stix,F,0
13.5,Stix,F,0
14.0,Stix,F,0
14.1,Stix,F,0
14.2,Stix,F,0
14.3,Stix,F,0
14.4,Stix,F,0
14.5,Stix,F,0
15.0,Stix,F,0
15.1,Stix,F,0
15.2,Stix,F,0
15.3,Stix,F,0
15.4,Stix,F,0
15.5,Stix,F,0
16.0,Stix,F,0
16.1,Stix,F,0
16.2,Stix,F,0
16.3,Stix,F,0
16.4,Stix,F,0
16.5,Stix,F,0
17.0,Stix,F,0
17.1,Stix,F,0
17.2,Stix,F,0
17.3,Stix,F,0
17.4,Stix,F,0
17.5,Stix,F,0
18.0,Stix,F,0
18.1,Stix,F,0
18.2,Stix,F,0
18.3,Stix,F,0
18.4,Stix,F,0
18.5,Stix,F,0
19.0,Stix,F,0
19.1,Stix,F,0
19.2,Stix,F,0
19.3,Stix,F,0
19.4,Stix,F,0
19.5,Stix,F,0
20.0,Stix,F,0
7.0,Sumers Rec Ctr,M,0
7.1,Sumers Rec Ctr,M,0
7.2,Sumers Rec Ctr,M,0
7.3,Sumers Rec Ctr,M,0
7.4,Sumers Rec Ctr,M,0
7.5,Sumers Rec Ctr,M,0
8.0,Sumers Rec Ctr,M,0
8.1,Sumers Rec Ctr,M,0
8.2,Sumers Rec Ctr,M,0
8.3,Sumers Rec Ctr,M,0
8.4,Sumers Rec Ctr,M,0
8.5,Sumers Rec Ctr,M,0
9.0,Sumers Rec Ctr,M,0
9.1,Sumers Rec Ctr,M,0
9.2,Sumers Rec Ctr,M,0
9.3,Sumers Rec Ctr,M,0
9.4,Sumers Rec Ctr,M,0
9.5,Sumers Rec Ctr,M,27
10.0,Sumers Rec Ctr,M,0
10.1,Sumers Rec Ctr,M,0
10.2,Sumers Rec Ctr,M,0
10.3,Sumers Rec Ctr,M,0
10.4,Sumers Rec Ctr,M,0
10.5,Sumers Rec Ctr,M,0
11.0,Sumers Rec Ctr,M,0
11.1,Sumers Rec Ctr,M,0
11.2,Sumers Rec Ctr,M,0
11.3,Sumers Rec Ctr,M,0
11.4,Sumers Rec Ctr,M,0
11.5,Sumers Rec Ctr,M,0
12.0,Sumers Rec Ctr,M,0
12.1,Sumers Rec Ctr,M,0
12.2,Sumers Rec Ctr,M,0
12.3,Sumers Rec Ctr,M,0
12.4,Sumers Rec Ctr,M,0
12.5,Sumers Rec Ctr,M,0
13.0,Sumers Rec Ctr,M,0
13.1,Sumers Rec Ctr,M,0
13.2,Sumers Rec Ctr,M,0
13.3,Sumers Rec Ctr,M,0
13.4,Sumers Rec Ctr,M,0
13.5,Sumers Rec Ctr,M,0
14.0,Sumers Rec Ctr,M,0
14.1,Sumers Rec Ctr,M,0
14.2,Sumers Rec Ctr,M,19
14.3,Sumers Rec Ctr,M,0
14.4,Sumers Rec Ctr,M,0
14.5,Sumers Rec Ctr,M,0
15.0,Sumers Rec Ctr,M,0
15.1,Sumers Rec Ctr,M,0
15.2,Sumers Rec Ctr,M,0
15.3,Sumers Rec Ctr,M,0
15.4,Sumers Rec Ctr,M,0
15.5,Sumers Rec Ctr,M,0
16.0,Sumers Rec Ctr,M,0
16.1,Sumers Rec Ctr,M,0
16.2,Sumers Rec Ctr,M,0
16.3,Sumers Rec Ctr,M,0
16.4,Sumers Rec Ctr,M,0
16.5,Sumers Rec Ctr,M,0
17.0,Sumers Rec Ctr,M,0
17.1,Sumers Rec Ctr,M,0
17.2,Sumers Rec Ctr,M,0
17.3,Sumers Rec Ctr,M,0
17.4,Sumers Rec Ctr,M,0
17.5,Sumers Rec Ctr,M,0
18.0,Sumers Rec Ctr,M,0
18.1,Sumers Rec Ctr,M,0
18.2,Sumers Rec Ctr,M,0
18.3,Sumers Rec Ctr,M,0
18.4,Sumers Rec Ctr,M,0
18.5,Sumers Rec Ctr,M,0
19.0,Sumers Rec Ctr,M,0
19.1,Sumers Rec Ctr,M,0
19.2,Sumers Rec Ctr,M,0
19.3,Sumers Rec Ctr,M,0
19.4,Sumers Rec Ctr,M,0
19.5,Sumers Rec Ctr,M,0
20.0,Sumers Rec Ctr,M,0
7.0,Sumers Rec Ctr,T,0
7.1,Sumers Rec Ctr,T,0
7.2,Sumers Rec Ctr,T,0
7.3,Sumers Rec Ctr,T,0
7.4,Sumers Rec Ctr,T,0
7.5,Sumers Rec Ctr,T,0
8.0,Sumers Rec Ctr,T,0
8.1,Sumers Rec Ctr,T,0
8.2,Sumers Rec Ctr,T,0
8.3,Sumers Rec Ctr,T,0
8.4,Sumers Rec Ctr,T,0
8.5,Sumers Rec Ctr,T,0
9.0,Sumers Rec Ctr,T,0
9.1,Sumers Rec Ctr,T,0
9.2,Sumers Rec Ctr,T,0
9.3,Sumers Rec Ctr,T,0
9.4,Sumers Rec Ctr,T,0
9.5,Sumers Rec Ctr,T,29
10.0,Sumers Rec Ctr,T,0
10.1,Sumers Rec Ctr,T,0
10.2,Sumers Rec Ctr,T,0
10.3,Sumers Rec Ctr,T,0
10.4,Sumers Rec Ctr,T,0
10.5,Sumers Rec Ctr,T,0
11.0,Sumers Rec Ctr,T,0
11.1,Sumers Rec Ctr,T,0
11.2,Sumers Rec Ctr,T,34
11.3,Sumers Rec Ctr,T,0
11.4,Sumers Rec Ctr,T,0
11.5,Sumers Rec Ctr,T,0
12.0,Sumers Rec Ctr,T,0
12.1,Sumers Rec Ctr,T,0
12.2,Sumers Rec Ctr,T,0
12.3,Sumers Rec Ctr,T,0
12.4,Sumers Rec Ctr,T,0
12.5,Sumers Rec Ctr,T,0
13.0,Sumers Rec Ctr,T,0
13.1,Sumers Rec Ctr,T,0
13.2,Sumers Rec Ctr,T,0
13.3,Sumers Rec Ctr,T,0
13.4,Sumers Rec Ctr,T,0
13.5,Sumers Rec Ctr,T,0
14.0,Sumers Rec Ctr,T,0
14.1,Sumers Rec Ctr,T,0
14.2,Sumers Rec Ctr,T,10
14.3,Sumers Rec Ctr,T,0
14.4,Sumers Rec Ctr,T,0
14.5,Sumers Rec Ctr,T,0
15.0,Sumers Rec Ctr,T,0
15.1,Sumers Rec Ctr,T,0
15.2,Sumers Rec Ctr,T,0
15.3,Sumers Rec Ctr,T,0
15.4,Sumers Rec Ctr,T,0
15.5,Sumers Rec Ctr,T,0
16.0,Sumers Rec Ctr,T,0
16.1,Sumers Rec Ctr,T,0
16.2,Sumers Rec Ctr,T,0
16.3,Sumers Rec Ctr,T,0
16.4,Sumers Rec Ctr,T,0
16.5,Sumers Rec Ctr,T,0
17.0,Sumers Rec Ctr,T,0
17.1,Sumers Rec Ctr,T,0
17.2,Sumers Rec Ctr,T,0
17.3,Sumers Rec Ctr,T,0
17.4,Sumers Rec Ctr,T,0
17.5,Sumers Rec Ctr,T,0
18.0,Sumers Rec Ctr,T,0
18.1,Sumers Rec Ctr,T,0
18.2,Sumers Rec Ctr,T,0
18.3,Sumers Rec Ctr,T,0
18.4,Sumers Rec Ctr,T,0
18.5,Sumers Rec Ctr,T,0
19.0,Sumers Rec Ctr,T,0
19.1,Sumers Rec Ctr,T,0
19.2,Sumers Rec Ctr,T,0
19.3,Sumers Rec Ctr,T,0
19.4,Sumers Rec Ctr,T,0
19.5,Sumers Rec Ctr,T,0
20.0,Sumers Rec Ctr,T,0
7.0,Sumers Rec Ctr,W,0
7.1,Sumers Rec Ctr,W,0
7.2,Sumers Rec Ctr,W,0
7.3,Sumers Rec Ctr,W,0
7.4,Sumers Rec Ctr,W,0
7.5,Sumers Rec Ctr,W,0
8.0,Sumers Rec Ctr,W,0
8.1,Sumers Rec Ctr,W,0
8.2,Sumers Rec Ctr,W,0
8.3,Sumers Rec Ctr,W,0
8.4,Sumers Rec Ctr,W,0
8.5,Sumers Rec Ctr,W,0
9.0,Sumers Rec Ctr,W,0
9.1,Sumers Rec Ctr,W,0
9.2,Sumers Rec Ctr,W,0
9.3,Sumers Rec Ctr,W,0
9.4,Sumers Rec Ctr,W,0
9.5,Sumers Rec Ctr,W,27
10.0,Sumers Rec Ctr,W,0
10.1,Sumers Rec Ctr,W,0
10.2,Sumers Rec Ctr,W,0
10.3,Sumers Rec Ctr,W,0
10.4,Sumers Rec Ctr,W,0
10.5,Sumers Rec Ctr,W,0
11.0,Sumers Rec Ctr,W,0
11.1,Sumers Rec Ctr,W,0
11.2,Sumers Rec Ctr,W,0
11.3,Sumers Rec Ctr,W,0
11.4,Sumers Rec Ctr,W,0
11.5,Sumers Rec Ctr,W,0
12.0,Sumers Rec Ctr,W,0
12.1,Sumers Rec Ctr,W,0
12.2,Sumers Rec Ctr,W,0
12.3,Sumers Rec Ctr,W,0
12.4,Sumers Rec Ctr,W,0
12.5,Sumers Rec Ctr,W,0
13.0,Sumers Rec Ctr,W,0
13.1,Sumers Rec Ctr,W,0
13.2,Sumers Rec Ctr,W,0
13.3,Sumers Rec Ctr,W,0
13.4,Sumers Rec Ctr,W,0
13.5,Sumers Rec Ctr,W,0
14.0,Sumers Rec Ctr,W,0
14.1,Sumers Rec Ctr,W,0
14.2,Sumers Rec Ctr,W,19
14.3,Sumers Rec Ctr,W,0
14.4,Sumers Rec Ctr,W,0
14.5,Sumers Rec Ctr,W,0
15.0,Sumers Rec Ctr,W,0
15.1,Sumers Rec Ctr,W,0
15.2,Sumers Rec Ctr,W,0
15.3,Sumers Rec Ctr,W,0
15.4,Sumers Rec Ctr,W,0
15.5,Sumers Rec Ctr,W,0
16.0,Sumers Rec Ctr,W,0
16.1,Sumers Rec Ctr,W,0
16.2,Sumers Rec Ctr,W,0
16.3,Sumers Rec Ctr,W,0
16.4,Sumers Rec Ctr,W,0
16.5,Sumers Rec Ctr,W,0
17.0,Sumers Rec Ctr,W,0
17.1,Sumers Rec Ctr,W,0
17.2,Sumers Rec Ctr,W,0
17.3,Sumers Rec Ctr,W,0
17.4,Sumers Rec Ctr,W,0
17.5,Sumers Rec Ctr,W,0
18.0,Sumers Rec Ctr,W,0
18.1,Sumers Rec Ctr,W,0
18.2,Sumers Rec Ctr,W,0
18.3,Sumers Rec Ctr,W,0
18.4,Sumers Rec Ctr,W,0
18.5,Sumers Rec Ctr,W,0
19.0,Sumers Rec Ctr,W,0
19.1,Sumers Rec Ctr,W,0
19.2,Sumers Rec Ctr,W,0
19.3,Sumers Rec Ctr,W,0
19.4,Sumers Rec Ctr,W,0
19.5,Sumers Rec Ctr,W,0
20.0,Sumers Rec Ctr,W,0
7.0,Sumers Rec Ctr,H,0
7.1,Sumers Rec Ctr,H,0
7.2,Sumers Rec Ctr,H,0
7.3,Sumers Rec Ctr,H,0
7.4,Sumers Rec Ctr,H,0
7.5,Sumers Rec Ctr,H,0
8.0,Sumers Rec Ctr,H,0
8.1,Sumers Rec Ctr,H,0
8.2,Sumers Rec Ctr,H,0
8.3,Sumers Rec Ctr,H,0
8.4,Sumers Rec Ctr,H,0
8.5,Sumers Rec Ctr,H,0
9.0,Sumers Rec Ctr,H,0
9.1,Sumers Rec Ctr,H,0
9.2,Sumers Rec Ctr,H,0
9.3,Sumers Rec Ctr,H,0
9.4,Sumers Rec Ctr,H,0
9.5,Sumers Rec Ctr,H,29
10.0,Sumers Rec Ctr,H,0
10.1,Sumers Rec Ctr,H,0
10.2,Sumers Rec Ctr,H,0
10.3,Sumers Rec Ctr,H,0
10.4,Sumers Rec Ctr,H,0
10.5,Sumers Rec Ctr,H,0
11.0,Sumers Rec Ctr,H,0
11.1,Sumers Rec Ctr,H,0
11.2,Sumers Rec Ctr,H,34
11.3,Sumers Rec Ctr,H,0
11.4,Sumers Rec Ctr,H,0
11.5,Sumers Rec Ctr,H,0
12.0,Sumers Rec Ctr,H,0
12.1,Sumers Rec Ctr,H,0
12.2,Sumers Rec Ctr,H,0
12.3,Sumers Rec Ctr,H,0
12.4,Sumers Rec Ctr,H,0
12.5,Sumers Rec Ctr,H,0
13.0,Sumers Rec Ctr,H,0
13.1,Sumers Rec Ctr,H,0
13.2,Sumers Rec Ctr,H,0
13.3,Sumers Rec Ctr,H,0
13.4,Sumers Rec Ctr,H,0
13.5,Sumers Rec Ctr,H,0
14.0,Sumers Rec Ctr,H,0
14.1,Sumers Rec Ctr,H,0
14.2,Sumers Rec Ctr,H,10
14.3,Sumers Rec Ctr,H,0
14.4,Sumers Rec Ctr,H,0
14.5,Sumers Rec Ctr,H,0
15.0,Sumers Rec Ctr,H,0
15.1,Sumers Rec Ctr,H,0
15.2,Sumers Rec Ctr,H,0
15.3,Sumers Rec Ctr,H,0
15.4,Sumers Rec Ctr,H,0
15.5,Sumers Rec Ctr,H,0
16.0,Sumers Rec Ctr,H,0
16.1,Sumers Rec Ctr,H,0
16.2,Sumers Rec Ctr,H,0
16.3,Sumers Rec Ctr,H,0
16.4,Sumers Rec Ctr,H,0
16.5,Sumers Rec Ctr,H,0
17.0,Sumers Rec Ctr,H,0
17.1,Sumers Rec Ctr,H,0
17.2,Sumers Rec Ctr,H,0
17.3,Sumers Rec Ctr,H,0
17.4,Sumers Rec Ctr,H,0
17.5,Sumers Rec Ctr,H,0
18.0,Sumers Rec Ctr,H,0
18.1,Sumers Rec Ctr,H,0
18.2,Sumers Rec Ctr,H,0
18.3,Sumers Rec Ctr,H,0
18.4,Sumers Rec Ctr,H,0
18.5,Sumers Rec Ctr,H,0
19.0,Sumers Rec Ctr,H,0
19.1,Sumers Rec Ctr,H,0
19.2,Sumers Rec Ctr,H,0
19.3,Sumers Rec Ctr,H,0
19.4,Sumers Rec Ctr,H,0
19.5,Sumers Rec Ctr,H,0
20.0,Sumers Rec Ctr,H,0
7.0,Sumers Rec Ctr,F,0
7.1,Sumers Rec Ctr,F,0
7.2,Sumers Rec Ctr,F,0
7.3,Sumers Rec Ctr,F,0
7.4,Sumers Rec Ctr,F,0
7.5,Sumers Rec Ctr,F,0
8.0,Sumers Rec Ctr,F,0
8.1,Sumers Rec Ctr,F,0
8.2,Sumers Rec Ctr,F,0
8.3,Sumers Rec Ctr,F,0
8.4,Sumers Rec Ctr,F,0
8.5,Sumers Rec Ctr,F,0
9.0,Sumers Rec Ctr,F,0
9.1,Sumers Rec Ctr,F,0
9.2,Sumers Rec Ctr,F,0
9.3,Sumers Rec Ctr,F,0
9.4,Sumers Rec Ctr,F,0
9.5,Sumers Rec Ctr,F,0
10.0,Sumers Rec Ctr,F,0
10.1,Sumers Rec Ctr,F,0
10.2,Sumers Rec Ctr,F,0
10.3,Sumers Rec Ctr,F,0
10.4,Sumers Rec Ctr,F,0
10.5,Sumers Rec Ctr,F,0
11.0,Sumers Rec Ctr,F,0
11.1,Sumers Rec Ctr,F,0
11.2,Sumers Rec Ctr,F,0
11.3,Sumers Rec Ctr,F,0
11.4,Sumers Rec Ctr,F,0
11.5,Sumers Rec Ctr,F,0
12.0,Sumers Rec Ctr,F,0
12.1,Sumers Rec Ctr,F,0
12.2,Sumers Rec Ctr,F,0
12.3,Sumers Rec Ctr,F,0
12.4,Sumers Rec Ctr,F,0
12.5,Sumers Rec Ctr,F,0
13.0,Sumers Rec Ctr,F,0
13.1,Sumers Rec Ctr,F,0
13.2,Sumers Rec Ctr,F,0
13.3,Sumers Rec Ctr,F,0
13.4,Sumers Rec Ctr,F,0
13.5,Sumers Rec Ctr,F,0
14.0,Sumers Rec Ctr,F,0
14.1,Sumers Rec Ctr,F,0
14.2,Sumers Rec Ctr,F,0
14.3,Sumers Rec Ctr,F,0
14.4,Sumers Rec Ctr,F,0
14.5,Sumers Rec Ctr,F,0
15.0,Sumers Rec Ctr,F,0
15.1,Sumers Rec Ctr,F,0
15.2,Sumers Rec Ctr,F,0
15.3,Sumers Rec Ctr,F,0
15.4,Sumers Rec Ctr,F,0
15.5,Sumers Rec Ctr,F,0
16.0,Sumers Rec Ctr,F,0
16.1,Sumers Rec Ctr,F,0
16.2,Sumers Rec Ctr,F,0
16.3,Sumers Rec Ctr,F,0
16.4,Sumers Rec Ctr,F,0
16.5,Sumers Rec Ctr,F,0
17.0,Sumers Rec Ctr,F,0
17.1,Sumers Rec Ctr,F,0
17.2,Sumers Rec Ctr,F,0
17.3,Sumers Rec Ctr,F,0
17.4,Sumers Rec Ctr,F,0
17.5,Sumers Rec Ctr,F,0
18.0,Sumers Rec Ctr,F,0
18.1,Sumers Rec Ctr,F,0
18.2,Sumers Rec Ctr,F,0
18.3,Sumers Rec Ctr,F,0
18.4,Sumers Rec Ctr,F,0
18.5,Sumers Rec Ctr,F,0
19.0,Sumers Rec Ctr,F,0
19.1,Sumers Rec Ctr,F,0
19.2,Sumers Rec Ctr,F,0
19.3,Sumers Rec Ctr,F,0
19.4,Sumers Rec Ctr,F,0
19.5,Sumers Rec Ctr,F,0
20.0,Sumers Rec Ctr,F,0
7.0,Tietjens Hall,M,0
7.1,Tietjens Hall,M,0
7.2,Tietjens Hall,M,0
7.3,Tietjens Hall,M,0
7.4,Tietjens Hall,M,0
7.5,Tietjens Hall,M,0
8.0,Tietjens Hall,M,0
8.1,Tietjens Hall,M,0
8.2,Tietjens Hall,M,0
8.3,Tietjens Hall,M,0
8.4,Tietjens Hall,M,0
8.5,Tietjens Hall,M,0
9.0,Tietjens Hall,M,0
9.1,Tietjens Hall,M,0
9.2,Tietjens Hall,M,0
9.3,Tietjens Hall,M,0
9.4,Tietjens Hall,M,0
9.5,Tietjens Hall,M,0
10.0,Tietjens Hall,M,0
10.1,Tietjens Hall,M,0
10.2,Tietjens Hall,M,0
10.3,Tietjens Hall,M,0
10.4,Tietjens Hall,M,0
10.5,Tietjens Hall,M,0
11.0,Tietjens Hall,M,0
11.1,Tietjens Hall,M,0
11.2,Tietjens Hall,M,56
11.3,Tietjens Hall,M,0
11.4,Tietjens Hall,M,0
11.5,Tietjens Hall,M,0
12.0,Tietjens Hall,M,0
12.1,Tietjens Hall,M,0
12.2,Tietjens Hall,M,0
12.3,Tietjens Hall,M,0
12.4,Tietjens Hall,M,0
12.5,Tietjens Hall,M,0
13.0,Tietjens Hall,M,0
13.1,Tietjens Hall,M,0
13.2,Tietjens Hall,M,0
13.3,Tietjens Hall,M,0
13.4,Tietjens Hall,M,0
13.5,Tietjens Hall,M,0
14.0,Tietjens Hall,M,0
14.1,Tietjens Hall,M,0
14.2,Tietjens Hall,M,0
14.3,Tietjens Hall,M,0
14.4,Tietjens Hall,M,0
14.5,Tietjens Hall,M,0
15.0,Tietjens Hall,M,0
15.1,Tietjens Hall,M,0
15.2,Tietjens Hall,M,0
15.3,Tietjens Hall,M,0
15.4,Tietjens Hall,M,0
15.5,Tietjens Hall,M,0
16.0,Tietjens Hall,M,0
16.1,Tietjens Hall,M,0
16.2,Tietjens Hall,M,0
16.3,Tietjens Hall,M,0
16.4,Tietjens Hall,M,0
16.5,Tietjens Hall,M,0
17.0,Tietjens Hall,M,0
17.1,Tietjens Hall,M,0
17.2,Tietjens Hall,M,0
17.3,Tietjens Hall,M,0
17.4,Tietjens Hall,M,0
17.5,Tietjens Hall,M,0
18.0,Tietjens Hall,M,0
18.1,Tietjens Hall,M,0
18.2,Tietjens Hall,M,0
18.3,Tietjens Hall,M,0
18.4,Tietjens Hall,M,0
18.5,Tietjens Hall,M,0
19.0,Tietjens Hall,M,0
19.1,Tietjens Hall,M,0
19.2,Tietjens Hall,M,0
19.3,Tietjens Hall,M,0
19.4,Tietjens Hall,M,0
19.5,Tietjens Hall,M,0
20.0,Tietjens Hall,M,0
7.0,Tietjens Hall,T,0
7.1,Tietjens Hall,T,0
7.2,Tietjens Hall,T,0
7.3,Tietjens Hall,T,0
7.4,Tietjens Hall,T,0
7.5,Tietjens Hall,T,0
8.0,Tietjens Hall,T,0
8.1,Tietjens Hall,T,0
8.2,Tietjens Hall,T,0
8.3,Tietjens Hall,T,0
8.4,Tietjens Hall,T,0
8.5,Tietjens Hall,T,0
9.0,Tietjens Hall,T,0
9.1,Tietjens Hall,T,0
9.2,Tietjens Hall,T,0
9.3,Tietjens Hall,T,0
9.4,Tietjens Hall,T,0
9.5,Tietjens Hall,T,0
10.0,Tietjens Hall,T,0
10.1,Tietjens Hall,T,0
10.2,Tietjens Hall,T,0
